________’s Theory of Moral Development proposes three major levels of moral development, with two sub-stages for each level. |Kohlberg|The result is six stages of moral development. Kohlberg’s classification can be outlined in the following manner:<br><center><img style='background-color:#000080;' src=http://www.instantcertonline.com/members2/intropsych/kohlberg.gif></center>
The first step in planning a token economy system is identifying target _________.|behaviors|Identifying target behaviors allows us to specify exactly what we are trying to accomplish by implementing this system.  For example, target behaviors might be improvements in grades, politeness, or other desired behaviors.
With an intermittent reinforcement schedule, where a behavior is reinforced sometimes, instead of all the time, extinction takes ______.|longer|With an intermittent reinforcement schedule, you might randomly award desired behavior, or do it at specific time intervals.  The benefit is that it slows down extinction--it takes longer for the student to lose the behavior.
_________ Learning Theory is a general approach that views learning as an active mental process of acquiring, remembering, and using knowledge.|Cognitive|
The cognitive learning theory requires _______ active processes in the brain.|several|Learning is evidenced by a change in knowledge which makes a change in behavior possible. Learning itself is not directly observable--you look for changes in behavior to indicate that learning has occurred.
Stimuli produces brain activity, which stores the information in _____ term memory.|short|
Flashbulb memories are vivid, long lasting and detailed memories caused by highly ___________ events.|significant|The term was first coined by Brown and Kulik in 1977.  Examples of events which have caused flashbulb memories are the deaths of John Kennedy and Princess Dianna.  People who were alive when these events happened can often not only remember details about the events, but also remember trivial details such as how they heard about it, where they were, what they were doing, etc.
The information is moved from the short term to the long term memory according to its meaning, after it has been ___________.|assimilated|From the short-term memory, the stimulus experiences an assimilation process, placing it into long-term memory.
This information is combined with further information to produce new knowledge or it is transformed into an ______.|action|The information that has been assimilated is transferred either into knowledge or action, depending on the type of information.
In cognitive behavior modification, students are taught directly how to use ____-instruction.|self|Self-instruction involves thinking and self-talk, that is why it counts as a cognitive behavior modification, as opposed to a behavioral approach.  Examples are asking yourself questions while you're reading--Does this make sense?; Am I working fast enough?; Can I do what he's saying to do?
Cognitive development focuses on how children learn and _______ information.|process|
__________, according to Ralph Waldo Emerson is the only teacher.|Experience|Learning is a relatively permanent change in behavior that occurs through experience.
Generally, _________ development is referred to as the changes which occur to a person's cognitive structures, abilities, and processes.|cognitive|
According to Benjamin Bloom, learning behaviors can be categorized into three types of learning: cognitive domain, affective domain, and ___________ domain.|psychomotor|This hierarchy of learning behaviors became known as Bloom's taxonomy.
The two major psychologists who are discussed when it comes to Cognitive Development theory are ______ and Vygotsky.|Piaget|Piaget is known for his 4 stages of cognitive development; he stated that *everyone* goes through these specific stages.  On the other hand, Vygotsky is known for his sociocultural perspective on cognitive development.  Vygotsky believed that you can't define specific stages universal to everyone; cognitive development depends on the child's culture and social interaction.
The most widely known theory of childhood cognitive development was proposed by Jean ______ in 1969.|Piaget|
Piaget proposed the idea that cognitive development consisted of the development of logical competence, and that the development of this competence consists of ____ major stages.|four|
Piaget also argued that a child's cognitive performance depended more on the stage of ___________ he was in than on the specific task being performed.|development|
More recent studies have cast some doubt on Piaget's theory of ___________ performance within a given stage.|homogeneous|Whereas Piaget's theory of cognitive development assumes that children within the same stage of cognitive development will have similar capabilities, more recent studies have taken a different view.
Instead of Piaget’s theory , it is now believed that performance varies greatly within each _____ and depends more on the acquisition and development of language, perception, decision rules, and real-world knowledge for any individual child.|stage|Piaget’s theory is doubted in the sense that not all children in one stage are at the same level.  Variances include areas of language, perception, decision rules, and real-world knowledge for any individual child.
The major theme of ________'s theoretical framework is that social interaction plays a fundamental role in the development of cognition.|Vygotsky|Vygotsky's believes that social interaction is the prime influencing factor in cognitive development.
The practice of talking to ________ is known as private speech.|yourself|Private speech was referred to as egocentric speech by Piaget.  Piaget and Vygotsky had two very different views--Piaget saw egocentric speech in a negative way; the least socially and cognitively mature children use more egocentric speech.  On the other hand, Vygotsky saw it in a positive way; private speech develops out of social interaction with others.
________ stated that every function in a child's cognitive development appears twice.|Vygotsky|
According to Vygotsky, every function in a child's cognitive development first appears on the ______ level, then later on the individual level.|social|
A second aspects of ________'s theory is the idea that the potential for cognitive development is limited to a certain time span which he calls the zone of proximal development.|Vygotsky|In other words, at a certain age, there is a specific limit to a child's potential for cognitive development.
Furthermore, full development during the Zone of ________ Development depends upon full social interaction.|Proximal|Vygotsky believed that social interaction is the key to a child's cognitive development, so while there is a limit to a child's potential at a certain age, for him to reach that potential, there needs to be a certain level of social interaction.
Also, according to Vygotsky, the range of skills that can be developed with adult guidance or peer collaboration _______ what can be attained alone.|exceeds|
Morality (defined in terms of justice, welfare, rights) can be distinguished from concepts of social conventions, which are the ____________ determined standards of conduct particular to a given social group.|consensually|To be properly studied, morality must be distinguished from social conventions. 
________ may be defined as one's concepts, reasoning, and actions which pertain to the welfare, rights and fair treatment of persons.|Morality|Fair treatment of persons is one of the accepted concepts of morality.
The Premack Principle states that a more-_________ activity can serve as a reinforcer for a less-preferred activity.|preferred|An example of the Premack principle might be to allow students to work with their friends on a second worksheet (the more-preferred activity), if they quietly complete the first worksheet on their own (the less-preferred activity).
Historically, moral development issues have been approached from two ____________ with divergent, though overlapping, interests and differing sets of assumptions about the nature of social development and socialization.|perspectives|
On one hand have been traditional character educators whose emphasis has been on processes of _______________ and self control that would ostensibly result in virtuous conduct.|internalization|One perspective of moral development is the process of internalization which results in moral conduct.
On the other hand have been _________ developmentalists whose emphasis has been on the development of structures of moral reasoning which ostensibly underlie action choices.|cognitive|Cognitive developmentalists believe in the connection between action choices and moral reasoning.
Language acquisition is one of the central topics in _________ science.|cognitive|Every theory of cognition has tried to explain language acquisition; probably no other topic has aroused such controversy.
Possessing a language is the quintessentially human trait: all normal humans _____, no nonhuman animal does.|speak|Language is the main vehicle by which we know about other people's thoughts, and the two must be intimately related.
All cognitive _________ do not necessarily decrease with age.|abilities|People usually experience a decline in cognitive abilities as they get into late adulthood, but there is a great amount of variability--some older people decline only in certain areas, and some actually show improvements in memory with practice.
Every time we _____ we are revealing something about language, so the facts of language structure are easy to come by; these data hint at a system of extraordinary complexity.|speak|Nonetheless, learning a first language is something every child does successfully, in a matter of a few years and without the need for formal lessons.
With language so close to the ____ of what it means to be human, it is not surprising that children's acquisition of language has received so much attention. Anyone with strong views about the human mind would like to show that children's first few steps are steps in the right direction.|core|As language is one of the main defining factors between humans and all other animals, the development of the human mind with regards to language acquisition is heavily studied.
When creating standardized tests, it is important to give everyone an equal opportunity.  Questions with a ________ bias should be avoided.|cultural|For example, some people believe that the SATs, used to predict student success in college, are not fair to members of cultural or ethnic minority groups.
It is virtually impossible to show how children could learn a language unless you assume they have a considerable amount of non-linguistic cognitive machinery in place ______ they start.|before|Language acquisition makes a unique contribution to the issue of mental development.
The mean score is the _______ score.|average|The mean is another word for the average.  The mean score is very important when dealing with norm-referenced tests, because a student's score is compared to the mean score of the rest of the class.
The ______ is a measure of central tendency.|median|Median is the value of a set of numbers that divides it exactly in half. There are as many scores above the median as below it. For example, in the following set of numbers: 1, 4, 1, 7, 9... 4 is the median, because if you arranged the numbers in order, 4 would be the middle number. 
The ____ is the most frequently occurring value in a set or distribution of scores.|mode|Given the following set of numbers: 1, 4, 1, 7, 9... the mode would be 1, because that occurs more than any other number in the group. 
The sense of being a boy or a girl is called ______ identity, a term that came into the medical literature in the 1950s.|gender|Most children develop a clearly defined sense of whether they are boys or girls at a young age.
After gender identity is formed, then gender _________ develops.|stability|For most children this develops somewhere between 18 and 30 months of age.
Gender stability is the ___________ that girls grown up to be women, that they don't grow penises and becomes men, and vice versa.|realization|Little boys realize that their penises will not fall off and that they won't grow a vagina and become a woman.
Gender identity is not the same as ________ gender, which is commonly used to mean the biologic identity.|biologic|For most people, gender identity matches with biologic gender.
Not only is gender identity important to the child as an individual and socially, it also has great impact on the _______ of education the child receives.|quality|
According to _____'s theory of psychosexual development, children go through six stages between birth and adolescence: oral, anal, phallic, oedipal, latency, and genital.|Freud|In each stage, pleasure is derived from specific areas of the body.  Each stage is associated with specific drives, conflicts, and defenses.
There are four _______ aspects to psychological development during adolescence.  First there is the physical:  bodily changes, preoccupation, and self consciousness (Am I normal?).|primary|This includes sexual identity development and sexual activity.
The second aspect to psychological development during adolescence is the _________ change: a shift from concrete to formal operations, allowing greater abstract thinking skills, symbolic reasoning and hypothetical analysis.|cognitive|The cognitive change involves development of creative reasoning and hypothetical skills.
______ changes involve increased independence, expanding peer relations, and individuation from the family.|Social|The ability to function alone and in a group with a sense of self and individuality.
Identity Formation was studied by Erik _______, who constructed the major task of adolescence as identity vs. identity diffusion.|Erikson|It’s defined by the question Who am I uniquely? (likes, dislikes, beliefs, traits, interests, identifications).
___________ can be seen as an intrinsic period of storm and stress.|Adolescence|
Adolescence is also a period of greater behavioral _______________ that is developmentally appropriate and socially adaptive for most, but which can carry high risks and long term harms for others.|experimentation|Adolescence is a time when behavioral experimentation occurs, learning what is socially acceptable, although this can also carry risks.
Erikson defined eight stages of human development, and each stage is characterized by a different psychological crisis.  The crisis in the Adolescent stage is ________.|identity|Erik Erikson's Adolescence stage lasts from Age 12 to 18, and during this time humans deal with the Identity Crisis--Who am I?  Erikson considered this the single most significant conflict a person must face.
Maslow came up with the _________ of Needs. Needs towards the bottom of the hierarchy must be fulfilled before needs towards the top become a motivator. |Hierarchy|Abraham Maslow is known for his hierarchy of needs. At the bottom are the basic physiological needs, such as food and water. We may lack many things in life, but if we lack food, we will probably choose to eat before doing anything else--like work or study. 
Erikson proposed that there were eight stages of psycho-social development, four of which occur during childhood.  They are 1.) Trust vs. mistrust, 2.) Autonomy vs. shame and doubt, 3.) Initiative vs. guilt, 4.) Industry vs. ___________.|Inferiority|Erikson defined eight stages, and a crisis that is associated with each stage. The Industry (or Competence) vs. Inferiority stage deals with whether the child develops a sense of confidence in intellectual and social skills or develops a sense of failure and lack of confidence. 
People with good emotional health are in control of their thoughts, feelings and _________.|behaviors|They feel good about themselves and have good relationships. They can keep problems in perspective.
It's important to remember that people with good emotional health sometimes have emotional problems or ______ illness.|mental|
Mental illness often has a ________ cause such as a chemical imbalance in the brain.|physical|
Stress and ________ with family, work or school can sometimes trigger mental illness or make it worse.|problems|
People with ____ emotional health have learned ways to cope with stress and problems.|good|They know when they need to seek help from their doctor or a counselor.
When children come to school _____ to learn, they are much more likely to succeed in school and to later become responsible, productive members of society.|ready|Preparedness for learning can be the difference between academic success and failure.
School readiness is based on children's physical, social, emotional, and cognitive ___________.|development|
Although the _______ lives faced by families of young children today involve multiple, interrelated factors that can promote or undermine human development and family well-being, many current programming efforts remain fragmented, categorical, and uncoordinated.|complex|
Programming to support the development of young children is much more efficient and effective when it is __________, when it is focused on supporting the family's role, and when it is locally designed to serve demonstrated needs.|preventive|Prevention is one of the best ways to ensure that a child experiences healthy development in a supportive program.
True or false?  A man in his mid thirties can usually remember a longer string of numbers than a 1st grader, because he has greater memory capacity. _____|FALSE|The answer is false.  He does not necessarily have greater memory capacity, but most likely his mind automatically uses memorization techniques like chunking to allow him to store a longer string of numbers in only 7 short memory slots.
The __________ theory assumes that a central part of all classroom achievement is the need for students to protect their sense of worth or personal value.|self-worth|
The basic assumption of the self-worth theory is that several factors influence a student’s sense of _____, including performance level, self-estimates of ability, and the degree of effort expended.|worth|
A student’s sense of worth depends heavily on that student’s _______________.|accomplishments|School gives students the feeling that what they have accomplished gives them worth.
Unless students can become __________ at some valued activity, they will be cut off from one major source of self-esteem.|successful|Students feel that they must succeed to gain self-esteem.
A motivational problem students with an external locus of control often face is that they do not accept responsibility for their _______.|failure|An external locus of control indicates that the person believes that their actions are dependent on events outside of their personal control.  As a result, they don't accept responsibility for their failure, even in situations where they do have control over the ultimate outcome of their actions.
Self-__________ of ability has both a direct and an indirect influence on self-worth.|perception|The direct link demonstrates that the mere perception of high ability can sometimes imply worthiness, even without the presence of accomplishments.
Teachers tend to reinforce the concept that trying hard is a worthy activity, so there is a linkage for the student between ______ and self-worth.|effort|However, again, performance is needed to maintain this worthiness.
It is impossible to determine whether students who are more _____________ motivated elicit more support at home or whether more support at home leads to more intrinsic achievement motivation (or both).|intrinsically|A person with intrinsic motivation is self motivated.
Motivation for achievement includes _____ generic motivational factors that influence outcome attainment.|three|The first of the three motivational factors which can influence outcome attainment is a person's attitude or belief about his capability to attain the outcome.  For example, a person who doesn't think he can do something may not perform as well as if he believes in his abilities.
The second of three motivational factors which makes up motivation for achievement is a _____ or desire to attain the outcome.|drive|Kirsch presented subjects with a hypothetical feared task, specifically picking up a snake and holding it in front of their face, and asked them whether they would be able and willing to do it. They reported having neither capability nor inclination. He then offered them a progressively stronger incentive (namely, more money), and eventually reached a level where all subjects reported both the capability and willingness to perform the feared task. He also found that subjects would continuously perform a task for which they had little expectation for success, namely throwing a wadded-up piece of paper across a room into a wastebasket, if the consequence for success was a considerable reward and the punishment for failure was zero.
A student studies diligently for his exams the first semester, and ends up with poor grades.   As a result, he doesn't study for his exams during the second semester.  This is an example of learned ____________.|helplessness|Learned helplessness occurs when students come to believe that they cannot control or improve their own learning.
The third motivational factor which affects motivation for achievement is--the ________ or techniques employed to attain the outcome.|strategy|Strategies that have been shown to have a particular impact on achievement are self-observing, self-judging, and self-reacting (e.g., goal setting, planning), and more recently, self-evaluation and monitoring, goal setting and strategic planning, strategy implementation and monitoring, and strategic outcome monitoring.
Locus of _______ is a construct which refers to an individual's beliefs about whether the outcomes of their actions are dependent on what they do (internal control orientation) or are determined by events outside their personal control (external control orientation).|control|The locus of control occurs when a person decides whether what has occurred is a result of their actions or of actions outside their control.
Some research suggests that what underlies the internal locus of control is the concept of self as _____. |agent|An outcome of an action falls into the internal locus of control when we believe that our actions resulted in the outcome.  The concept of self as agent is that our thoughts control our actions and that when we realize this executive function of thinking we can positively affect our beliefs, motivation, and academic performance.
A Reinforcement Schedule determines when you reinforce a new behavior you are trying to encourage.  The quickest way to make a person learn a new behavior is a __________ reinforcement schedule.|continuous|A continuous reinforcement schedule means you reinforce for every correct response--every time a student gets an A you give him a cookie.  However, once the reinforcement stops, the behavior disappears quickly.
The self as agent can consciously or unconsciously direct, select, and regulate the use of all knowledge structures and intellectual processes in support of personal goals, intentions, and _______.|choices|
_______ asserts that the degree to which one chooses to be self-determining is a function of one's realization of the source of agency and personal control.|McCombs|In other words, we can say to ourselves, I choose to direct my thoughts and energies toward accomplishment. I choose not to be daunted by my anxieties or feelings of inadequacy.
There is a theory about how people explain things. It is called ___________ Theory.|Attribution|The theory is really quite simple (When you see the term, attribution, you should think of the term, explanation, as a synonym).
The attribution theory works like this: when we offer explanations about ___ things happened, we can give one of two types.|why|With the attribution theory, we attempt to explain how or why things happen.
A stimulus that evokes an emotional or physiological response that it normally would not evoke is a(n) ___________ stimulus.|conditioned|A conditioned stimulus is a stimulus you respond to because you have been conditioned to react to it.  For example, if you feel unsettled every time you pass a lake you almost drowned in, then the lake has become a conditioned stimulus for that feeling of unsettlement.
There are ___ types of explanations according to the attribution theory.  One, we can make an external attribution.|two|
The second type of explanation we can give, according to the ___________ Theory, is an internal attribution.|attribution|
Knowledge about your own thinking processes is called _____________.|metacognition|Metacognition is a person's awareness of his own cognitive machinery and how the machinery works--in other words, an understanding of how you yourself think, learn, etc..  Knowing that you learn better visually rather than simply hearing something is metacognition.
An external attribution assigns causality to an _______ agent or force.|outside|An external attribution claims that some outside thing motivated the event.
_____________ a problem to see things in a new way is an example of creativity.|Restructuring|Creativity is defined as imaginative, original thinking or problem solving.  It is often associated with divergent thinking--the ability to propose many different ideas or answers.
By contrast, an internal attribution assigns causality to factors ______ the person. |within|
_________ thinking is the creation of many ideas or potential problem solutions from one idea. One of the most popular techniques used to stimulate divergent thinking is brainstorming.|Divergent|
__________ thinking is the reduction or focusing of many different ideas into one possible problem solution.|Convergent|
Deductive reasoning consists of drawing conclusions which follow _________ provided that certain statements are assumed to be true.|logically|Syllogisms (logical tasks which consist of two statements and a conclusion) use deductive reasoning, . For example: Dallas is in Texas.  Texas is in the United States.  Dallas is in the United States.   
The theory of learned helplessness began as a Pavlovian experiment and was later extended to human behavior, providing a model for explaining __________, a state characterized by a lack of affect and feeling.|depression|Depressed people became that way because they learned to be helpless. They learned that whatever they did is futile. During the course of their lives, depressed people apparently learned that they have no control.
Negative reinforcement involves strengthening behavior by ________ an aversive stimulus when the behavior occurs.|removing|An aversive stimulus is something unpleasant.  An example of a negative reinforcer is the car seatbelt buzzer.  Attaching the seatbelt (the desired behavior), results in the car buzzer stopping (aversive stimulus taken away).  This is different from positive reinforcement, where a stimulus is given in response for the proper behavior--i.e. giving someone a cookie for doing well.
Learned helplessness explained a lot of things, but then researchers began to find __________--people who did not get depressed, even after many bad life experiences.|exceptions|The theories around learned helplessness and depression became discredited after a while, as there was no consistency between learned helplessness and the development of depression.
________ discovered that a depressed person thought about the bad event in more pessimistic ways than a nondepressed person.|Seligman|He called this thinking, explanatory style, borrowing ideas from attribution theory.
Seligman suggests in his book Learned Optimism that one can overcome depression by learning new explanatory styles. This is the basis of cognitive therapy. In such therapies, the counselor challenges the client's beliefs and explanations of ____’s events.|life|If you feel depressed because you failed that last exam, then dispute the explanation, and learn or search for a more optimistic one according to the above criteria. Or read a few jokes. The whole self-help movement is based on the optimistic belief that we can change ourselves for the better.
Reinforcement is the most widely _______ principle of behavioral analysis.|applied|Reinforcement is the most commonly used and accepted method of behavioral analysis.
Intrinsic means innate or within; hence intrinsic motivation is the stimulation or drive stemming from ______ oneself.|within|
In relation to learning, a person is compelled to learn by a motive to understand, originating from his/her own _________.|curiosity|When applied to learning, intrinsic motivation is the intrinsic desire of a student to understand and learn more.
Intrinsic motivation is often associated with intrinsic rewards because the natural rewards of a task are the __________ forces that encourage an individual in the first place.|motivating|When one can receive a natural reward for an achievement, it is thought to be much easier to develop a natural, intrinsic motivation to perform.
The basic idea behind intrinsic motivation and intrinsic rewards is that ________, both searching for answers and finding those answers, is reinforcing in itself.|learning|It is thought that if a student is intrinsically motivated to learn, then it is the learning that is also the reward.  Therefore the learning is reinforcing itself.
An intrinsically __________ classroom works: it is utilizing the natural learning energy of children!|motivating|Children are the most curious, naturally driven learners on the face of this Earth.
One of the big debates that many people discuss is the ______-Nurture controversy.|Nature|The Nature vs. Nurture debate is also sometimes known as the genetic-environmental controversy.
In this controversy, we ask if the behavior of people is due to Nature (a person's ________) or Nurture (a person's environment). This is a philosophical question to which science offers no definite answer.|genetics|The two sides of the debate are Nature and Nurture.  Nature says that genetics are responsible for certain behavior, whereas Nurture says that a person's environment, upbringing, education, etc. are responsible for that same behavior.
In short, the ______ to the question Is X caused by the environment or is it genetic? is usually--both.|answer|The answer is usually both.  It is now believed that behavior is caused by a combination of both nature and nurture.
The study of __________  has closely paralleled the study of intelligence.|giftedness|Many scholars who were concerned with matters of intelligence also focused on manifestations of talent and genius.
Intelligence theory influences the way we identify and ______ students, our attitudes toward giftedness and gifted students, the models upon which we base our programs and interventions, and many other aspects of gifted education.|assess|Intelligence theory defines the way in which we view those with extreme intelligence and giftedness.
An __ test is one that attempts to gather the knowledge of a person given their academic exposure and age.|IQ|IQ (Intelligence Quotient). This testing provides a sort of map for people to determine the ability for one to learn information. These tests, in many cases, are seen as biased for a number of reasons including the social and economic status of an individual during his upbringing.
Mental ___________ is determined by a below average level of intellectual functioning, usually defined by an IQ of below 70 to 75, combined with limitations in the skills necessary for daily living. |Retardation|Daily living skills include such things as communication, the ability to care for oneself, and the ability to work.
The _______ intelligence theory was first proposed by British psychologist Charles Spearman.|general|Spearman postulated that an overriding kind of intelligence that he called a general factor or general intelligence G is determined exclusively by inheritance.
Binet and Simon developed a concise,  easy to administer measure of ____________ which became popular by 1916.|intelligence|Performance on the Binet Simon test was the basis for determining IQ (intelligence quotient).  Binet believed the scores should only be used to identify children in need of special education and that with proper training even children with low test scores could benefit greatly.
Gardner developed a theory of ________ intelligences (MI) and created a list of criteria to measure eight different intelligences or ways of learning.  |multiple|Howard Gardner rejected the idea of a single IQ score as an adequate measure of human intelligence. 
Yet with the surge in new intelligence ________, many of these theories and their potential applications remain under-examined. |theories|There are more intelligence theories being developed than resources that can study them.
_________ developed the technique of multiple factor analysis in the 1930's and established the foundation for the contemporary views of multiple factor models of intelligence that are still studied today.|Thurstone|Louis L. Thurstone claimed that there was a cluster of distinct abilities which contributed to the performance of individuals on tests.
Thurstone's multiple factor theory became the major competing theory to ________'s two factor model.|Spearman|Thurstone’s research did not find any evidence to support Spearman's g (general intelligence) theory.
Robert _________'s triarchic theory of successful intelligence includes three components: analytical, creative and practical.|Sternberg|The Sternberg Triarchic Abilities Test (STAT) was created to evaluate the components of Sternberg's theory.  It includes analytical questions to measure the ability to learn from context and reason; creative questions to assess the ability to cope with new situations; and practical questions to assess the ability to solve everyday problems.
There are so many different theories and applications for gifted children, that many have not been utilized for very minor reasons.  But how to organize the multitude of intelligence theories? Both _________ and Gardner, Kornhaber, and Wake propose classification schemes in their texts on intelligence.|Sternberg|
Sternberg suggests that we view intelligence theories in terms of the _________ on which they are based: geographic, computational, biological, epistemological, anthropological, sociological, and systems.|metaphors|Theories of intelligence should be applied with the metaphors that relate to the subject in question.
Gardner, _________, and Wake take the more traditional approach--to classify these theories based on their dominant perspective: psychometric, developmental, biological, cognitive, and recent.|Kornhaber|Gardner, Kornhaber, and Wake stick to the traditional, dominant perspectives that relate to the subject.
The guiding standard that opens the gates to remedial and support services in schools across the nation, the ___________  formula, has undermined the ability of teachers to provide timely and effective assistance for students with learning disabilities who are struggling in school.|discrepancy|
It virtually requires that students crash and burn academically before they can gain access to special education services and it reinforces failure, ultimately making ___________ much more difficult.|remediation|In accordance with the discrepancy formula students must reach rock bottom before help becomes available, and then remediation is much more difficult.
Unlike achievement tests such as the SAT II, which assess mastery of specific subjects, the SAT I is an ________ test that focuses on measuring verbal and mathematical abilities independent of specific courses or high school curricula.|aptitude|Every year more than a million high school students stake their futures on the nation's most widely used admissions test, the SAT I. Long viewed as the gold standard for ensuring student quality, the SAT I has also been considered a great equalizer in U.S. higher education.
The SAT I is therefore a valuable tool, the argument goes, for correcting the effects of grade inflation and the wildly varying _______ of U.S. high schools. |quality|Grade inflation is reduced, if not, eliminated with the assistance of this standardized aptitude test.  Grade inflation refers to the fact that a 4.0 GPA at one school may not be as difficult to achieve as a 4.0 GPA at another school.
The SAT I presumably offers a way of identifying ________ students who otherwise might not meet traditional admissions criteria, especially high-potential students in low-performing high schools.|talented|This test gives the additional assistance of identifying students who don’t fit the traditional model.
Research methods are a pivotal part of whether or not advances are made in unravelling the causes and consequences of reading disabilities or of the _____ of particular instructional techniques.|value|Research methods are essential to being able to identify and assist those with reading disabilities.
In a normal distribution or bell-shaped curve, __% of the scores are one standard deviation above the mean.|34|Also, 34% of the scores are 1 standard deviation below the mean--that means 68% of the scores are within 1 standard deviation below to 1 standard deviation above the mean.<br><center><img style='background-color:#000080;' src=http://www.instantcertonline.com/members2/edupsych/stndv.gif></center><br>
Attention to methodological issues has been a key reason the last twenty-five years of research on _______ has been so productive.|reading|
Reading development follows a very personal _________ for each child.|timetable|Children each have their own time with which their reading development will progress.
Kids start recognizing words at _________ ages, they learn to decode print at different times, they seem to spurt ahead in reading for a few months and then settle back and go nowhere for a while.|different|All of this is absolutely normal - and a fast or slow start doesn't seem to matter in the long run.
In a token reinforcement system, the _____ itself is known as the secondary reinforcer.|token|In and of itself, the token holds no value for a student.  Collecting enough of these tokens can allow a student to get what he really wants--the primary reinforcer.  For example, once he collects a certain amount of tokens, he might be awarded a free homework pass, or a candy bar, etc..
Memories that are stored permanently go into ____-term memory.|long|Short term memory does not store anything permanently; it moves memories that need to be kept for a longer duration to long-term memory.
Repeating information ________ either aloud or mentally is called rote rehearsal.  |verbatim|Rote rehearsal, also called maintenance rehearsal, is used for short term memorization.  An example is repeating a phone number aloud to one's self. 
When a new memory blocks our ability to recall old information this is called retroactive __________.|inhibition|The second thing learned has in some sense replaced the first in memory making it harder to recall the first.  Researchers have found that when a learning activity is followed by a similar learning without rest there is a great deal of retroactive inhibition.
Proactive __________ occurs when learning is inhibited because of something learned before.|inhibition|If we see a breed of dog we don't recognize but it looks similar to a terrier, we remember it as something like a terrier but not one.  When we try to remember what the dog looked like we'll remember terrier but will probably have forgotten the distinctive features of the dog we actually saw.  This is an example of proactive inhibition.
Sensory memory linked to ________ perception is called echoic memory.|auditory|Echoic memory is believed to play a key role in language processing.
Memories are stored in the sensory register, which includes the visual system and the auditory system. The visual copy is stored in the ______ memory.|iconic|The visual copy stored in the sensory store is called an icon. What goes on in the iconic memory is preconscious but a type high speed processing called preattentive processing occurs. Preattentive processing plays a powerful role in visual perception. 
Gifted students with disabling conditions remain a major group of underserved and understimulated youth.  The focus on accommodations for their ____________ may preclude the recognition and development of their cognitive abilities.|disabilities|It is not unexpected, then, to find a significant discrepancy between the measured academic potential of these students and their actual performance in the classroom. 
In order for these children to reach their potential, it is imperative that their ____________ strengths be recognized and nurtured, at the same time as their disability is accommodated.|intellectual|For the appropriate accommodations to be provided, we must first identify the unique intellectual strengths of the gifted child.
Accommodation and Assimilation are two key aspects of ______'s Theory of Cognitive Development.|Piaget|Accommodation is where a person must modify existing schemes to respond to a new situation.  Assimilation is where a person uses existing schemes to make sense of a situation--i.e. a boy who sees a skunk for the first time calls it a cat because he's trying to make sense of a new experience using an old one.
One of the three types of long-term memory is ________ memory--which is memory tied to a particular place and time, especially information about the events or episodes of your own life.|episodic|This type of long-term memory, where you remember something based on an event, is called episodic memory.  For example, your 18th birthday would fall into episodic memory.  On the other hand, you probably would not remember exactly when and where you learned what the word transportation meant, because definitions of words are not usually stored on the basis of time and location.
Identification of giftedness in students who are ________ is problematic.|disabled|The customary identification methods-standardized tests and observational checklists-are inadequate, without major modification. Standard lists of characteristics of gifted students may be inadequate for unmasking hidden potential in children who have disabilities.
An autistic student has a ______ disorder in communication, socialization, and academic skills.|severe|These students are limited in their ability to understand, communicate, learn, and take part in social relationships. Some students who are autistic may be able to learn a form of communication, simple self-care and daily living activities while others will need help in all areas.
A developmentally-_______ student has a delay in one or more of the following areas: adaptive or self help development, cognitive development, communication development, social or emotional development, or physical development.|delayed|This includes fine, gross or perceptual motor, in children ages birth through two years and three through five years of age.
A _______ impaired student has a hearing loss that is severe enough to require changes in the way a person learns information.|hearing|This includes people who are deaf and hard of hearing. With special help, most people with a hearing impairment can learn at least basic academic skills and how to communicate with other people.
A student profoundly ________ handicapped is significantly delayed in intellectual and adaptive behavior with development reflecting a reduced rate of learning.|mentally|These individuals require close supervision. Some PMH individuals may be able to do simple chores and self-help tasks, while others will need help in all areas.
A ______ impaired student has a delay in language or articulation that makes it hard for that person to communicate with others or to gain basic skills.|speech|With special help, most people with speech and language impairments can learn at least basic academic skills and learn how to communicate with others.
_______ from the environment constantly bombard us--we're constantly seeing, hearing, smelling, tasting, and feeling things.  All of this initially goes into sensory memory.|Stimuli|All this stimuli goes into Sensory memory for initial processing.  It may only be there for a fraction of a second before it is ignored or discarded, or it may make it's way into working memory, and eventually long-term memory.  Sensory memory has an enormous capacity, but fragile duration--it can only hold something for one to three seconds.
In classical conditioning, __________ is when the conditioned response disappears.|extinction|For example, you may condition a dog to salivate every time you ring a bell by bringing it food soon after.  For a while, you'll be able to make it salivate just by ringing the bell.  But--if you continue to ring the bell, and never bring the food, eventually the dog is going to lose that conditioned response; it won't respond to the stimulus (the bell) anymore.
A visually impaired student has a loss of vision that interferes with learning, ____ with the best correction and treatment.|even|With special help, most people with a visual impairment can learn at least basic academic skills and how to move around in their environment as independently as possible.
Creativity is an ______ qualification.|inborn|All people are creative to some extent. 
However, everybody can also _____ how to be more creative.|learn|The creativity with which we are born can be increased through learning.
________ gives the results of 308 studies of trying to teach children and students creativity. In 70% of these cases the attempts were successful.|Torrance|This research proved education increased creativity.
There are a lot of good ways, and some not so good. Good ways to teach creativity depend on the actual _______ of the country in which it is taught.|culture|There probably is no best way to teach creativity.
When teaching creativity in school, we must also take into account the actual school system of that _______.|country|E.g. what subjects are taught at what levels, what methods of education are used etc.
