The kingdom of ends formula is associated with the philosopher _____________. |Immanuel Kant|Kant was strongly opposed to using people; he believed that all people were ends, not means to an end.  Under the formula of the kingdom of ends, Kant urged people to think before they act and to always act in such a way that their actions could be used as models to form laws governing the actions of everyone else.  In other words, do unto others as you would have them do unto you. 
John Rawls was a philosopher who used hypothetical social contracts to describe the Original Position where humans would be behind a _________________ to ensure impartiality in the creation of moral principles. |veil of ignorance|In the Original Position, humans would not know information about themselves that could be advantageous or disadvantageous. For example, they would not know their social status or race and they would not have yet joined any societal groups. This is the description of the veil of ignorance and ensures that moral rules created are fair to all since the individuals do not know what position they are in and cannot be biased in making the rules.
According to Rawls, self-interested individuals in the Original Position behind the veil of ignorance would want ________ equality unless some inequality would be beneficial to all. |economic|Due to the veil of ignorance, these individuals would want equality since they may lose out if they are at the bottom of the economic ladder.
Rawls believed that economic inequality would lead to ____-like behavior. |vice|Economic inequality would result in vices such as envy in those deprived individuals and arrogance in those who are successful.
The beliefs of Martin Luther King had a profound impact on the psyche of the American people, particularly in the time of the Civil Rights Movement of the 1950s and 1960s, when he preached for ___________ protest against racial discrimination. |non-violent|Non-violence is the cornerstone of King’s philosophy. He believed that this would achieve equal rights for the black people of America.
In 1963, Martin Luther King was arrested in __________ and spent 11 days in jail for demonstrating without a permit.|Birmingham|It was during this time that King wrote the famous Letter from Birmingham Jail.
The purpose of King’s Letter from a Birmingham Jail was to respond to criticism by white _________ leaders to King’s boycott of stores in Birmingham. |religious|In 1963, Martin Luther King organized a boycott of white stores in Birmingham, Alabama. Eight top religious leaders of Protestant, Catholic and Jewish churches issued a statement criticizing the boycott.
Martin Luther King stated in his Birmingham Jail letter that his greatest stumbling block was not the KKK but the white moderate who is more devoted to _____ than to justice. |order|
According to Martin Luther King, the unjust law is no law at all and should not be ______. |obeyed|In King’s letter from the Birmingham Jail, he said that an individual who breaks a law that conscience tells him is unjust is in reality expressing the highest respect for law.
Martin Luther King believed that the central, universal, and inalienable human right we all posses was the right to _______. |justice|King believed that God’s law is higher than civil law and that the right to justice is a moral right entitled to all. In this particular situation, the US government had promised equality but had not delivered it to the blacks. King believed that justice would inevitably arrive.
Rousseau was an 18th Century philosopher who influenced the American __________ with his theory of the social contract whereby governments are given the right to rule society in exchange for protecting the rights and equality of all citizens, and if they fail to do so, then the contract is breached and the people have the right to replace the rulers. |revolution|His writings were powerful in convincing the people of their rights to good government and civil revolution where necessary to bring about this change. The outcome of the American revolution was essentially a constitutional contract stating the rights and freedoms of the people to be governed.
Emotivism is not a philosophy that tells you how you should live your life; it merely states that our moral judgements express our ________. |feelings|Emotivism says that there are no moral truths and that statements like “abortion is wrong” or “lying is always wrong” merely state our feelings about lying or abortion and can’t be true or false.
Epicurus was a Greek philosopher who founded ____________, a form of Hedonism.|Epicureanism|Hedonists believe that happiness can be attained by maximizing pleasures and minimizing pains. He did not believe in a life without restraint; instead, he believed that “the greatest good is prudence,” because self-restraint allows us to live a pleasant life.
Epicurus taught that true happiness comes from a life of __________ and moderation devoted to health and peace of mind. |simplicity|Although Epicurus is one of the most famous hedonists, he believed that tranquility and serenity were the greatest pleasures available.
Epicurus believed that there were two types of pleasure and pain; namely, the ________ and the mental.|physical|Examples of mental pleasures were acquiring knowledge or listening to music – these also appealed to the senses. Mental pain included various types of fear.
Epicurus theorized that upon death we no longer exist and so should not fear the ____. |Gods|Epicurus believed that there is nothingness upon death; we cannot feel anything and hence should not fear the gods.
The greatest pleasures according to Epicurus could be attained through a life of simplicity and moderation in order to achieve ___________, whereas excessive desire soon escalates, leading to dissatisfaction and pain.|tranquility|Epicurus felt that a simple and moderate life would bring tranquility and hence maximum pleasure.
According to Epicurus, by committing __________, tranquility will be sacrificed and hence happiness. |injustices|Where injustices are carried out, there will always be the fear of reprisals or being discovered as the perpetrator.
The basic moral principle for _________________ is that if the good consequences of an action outweigh the bad consequences, then the act is morally right. |consequentialists|This is the thinking of consequentialists and it partly stems from commonsense morality – which means that you use your commonsense to determine if an act is morally right or wrong.
In war, if the killing of civilians resulted in a positive outcome, a ________________ would conclude that killing civilians is not inherently wrong, but a deontologist would disagree. |consequentialist|Deontologists believe that if something is inherently wrong, it’s always wrong regardless of the outcome. Immanuel Kant was the first philosopher to define deontological principles.
Deontological moral thinking is ____-based and also emphasizes the motivations behind our actions. |duty|To make the right moral choices, we must understand the rules that govern our moral duties. So, we behave morally when we follow our duties and behave immorally when we do not. However, this is inadequate as our motivations must also be correct and pure.
In his book The Philosophy of Loyalty (1908), Josiah Royce contended that loyalty was the cohesive principle of all _______ behavior and social practice. |ethical|Royce, a deontologist, believed that loyalty linked the individual to the community and that each man should identify and commit himself to a cause that would advance the good of all. 
According to American philosopher ____________, adult children do not have any moral obligation to support their elderly parents. |Jane English|English believed that parents voluntarily sacrificed for their children, and because the children never requested this sacrifice they do not incur a moral responsibility to reciprocate when their parents are old and need care. According to English, children owe their parents nothing. 
The political and social norms of the early eighteenth century were heavily questioned by members of the ____________ movement known as The Enlightenment. |intellectual|The Enlightenment principles led people to seek self governance with an emphasis on liberty and individual rights. 
The Age of Enlightenment was a time when it was widely believed that human reason could remedy problems of the past and create a _______ government.  People believed that they could correct the errors of their ways if the errors were pointed out to them. |utopian|Sometimes known by its detractors as the Enlightenment Project, Enlightenment developed simultaneously in many European countries and spread across much of the western world.  The later years of the Enlightenment were called The Age of Reason. 
______________ is a philosophical theory that states that the moral course of action is the one which maximizes the total well-being of all humans, each of whom have an equal right to be included. |Utilitarianism|To a Utilitarian, it would be morally correct to break an oath of confidentiality when it would protect his life or the life of others, and when breaking the oath were an action that would be supported by the general public.
Utilitarianism is a ________________ (consequentialist or deontologist?)morality because it considers how much pleasure and pain results from an action. |consequentialist|A consequentialist defines the rightness of an act based on its outcome.
________________ defines the greatest happiness principle as holding actions right in proportion where they promote happiness and wrong where they promote the reverse. |John Stuart Mill|
____ distinguished between the higher and lower pleasures and believed that most people would prefer the former. |Mill|Mill believed that humans are different from animals and therefore would prefer the “higher” pleasures which involve our mental faculties.
In his book, On Liberty, John Stuart Mill claims that governments have the moral right to limit people’s liberty only when it is necessary to prevent them from harming ______. |others|This is called Mill’s Harm Principle, where competent individuals (not insane or children) are free to decide about activities which may be harmful to themselves (i.e. smoking, drinking, mountain climbing, etc) without government intervention.
Mill propounded the view that competent individuals should have the freedom to take part in dangerous activities and the __________ should not prohibit these activities. |government|Mill believed that individuals could decide for themselves, as they are aware of the risks of injury.
Jeremy Bentham theorized that an act is only morally wrong if it reduced _______ happiness. |overall|This is the principle of utility as defined by Bentham.
Based on Bentham’s theory, it would be possible to have several ___________ actions available to an agent that could be morally right and this position can be described as negative act utilitarianism. |alternative|This is the definition of negative act utilitarianism. Act utilitarianism is defined as the morally right act and the one that will bring the greatest increase in overall well-being.
Middle class liberals of the eighteen hundreds did not believe in universal ________. |suffrage|Although liberals believed all people were entitled to equal civil rights, they did not support equal political rights.  Middle class liberals did not want to share power with the lower classes and instead supported limiting the right to vote and hold office to those who owned property. 
Act utilitarianism does not assess the moral rightness or wrongness of the _____ of acts. |types|This is because act utilitarians will say it depends on the circumstances. For example, if you ask an act utilitarian if capital punishment is morally right or wrong, they will answer that it depends on the individual circumstances of each case.
____ utilitarianism states that individuals should follow the correct moral rules based on the test of total well-being and where these rules conflict, we should revert to Act utilitarianism. |Rule|
Bentham is a ____________ utilitarianist whereas Mill is a rule utilitarianist. |negative act|Mill’s utilitarianism is rule based and the rule being that the correct moral action is the one that produces the most desirable results.
The utilitarian principle has external sanctions such as fear of punishment from the ruler, and ________ sanctions, which essentially entail the conscience of the individual. |internal|This is the most critical and extreme sanction – the one where we judge our own standards of behavior.
_______ devised an algorithm called the hedonistic or felicific calculus to calculate the quantity of happiness that an action would produce that would act as a gauge of the moral rightness of an action. |Bentham|
A system in which women are subordinate to men is called a __________.|patriarchy|The economic, legal and social status of women throughout history has been subordinate to men. This system where the men hold a disproportionately large share of the power is called a patriarchy.
________ is the political theory that proposes that men and women are equal in the way that they should be treated and in the responsibilities and rights that they should have. |Feminism|The goal of feminism is to change society and liberate women from male oppression.
The term feminist ethics can be defined as a revision of elements of entrenched western ethics that ________ morality from a feminine perspective. |devalues|Traditionally, women have been viewed as less moral than men as their perspective is seen as emotional and caring as opposed to rule and duty based.
Carol Gilligan believed that women's decisions are not based on abstract concepts of morality but on the _____________ they build. |relationships|Carol Gilligan believed that women lean more towards the love and care mentality when it comes to morality rather than the justice mentality followed by men.
Standard ethics is dominated by moral rules of non-interference with an individual’s life and restrictions on __________. |aggression|The male perspective is that society will have many individuals desiring and fighting over limited resources and so it is necessary to contain any violent conflicts. For example, the rules from the Ten Commandments not to kill or steal.
The proponents of an ethic of ____ believe that through mutual interdependence, emotions empower the individual giving him or her a cognitive ability to understand a situation that may not be apparent to another adopting the justice approach. |care|By tapping into our emotional self, a compassionate and sensitive perspective will be obtained that may enable individuals to understand situations outside the mere scope of rules and duties.
_____________ believes that western ethics shortchanges women in 5 ways; namely, that it takes only a small account of women’s interests and rights, excludes moral conundrums that arise in a woman’s world, defines women as morally underdeveloped as compared to men, overvalues male traits such as independence and undervalues feminine traits such as emotion, and prefers culturally male methods of moral reasoning. |Alison Jagger|Many philosophers have considered women to be morally inferior including Kohlberg and Aristotle.
Philosophers such as ____________ believe that a caring person will try to resolve conflicts through compromise in an attempt to create a just and fair solution for all. |Rita Manning|Manning reveals the difference between the care and justice approaches – instead of deciding which rule to apply (justice approach), the person adopting the care approach would try to seek alternative solutions to satisfy all.
The basis of Aristotle’s ethics is __________, so that in an organized personality, will and reason operate in harmony. |psychology|
According to Aristotle, the goal for all humans is happiness, which he classified as a rational activity, possessed with _____. |Arete|Arete is the Greek word for excellence within a kind, although it is traditionally translated as meaning virtue. For example, the arete of a lawyer is to have a keen, logical mind and to pursue this excellence continuously. However, this was only part of an excellent life; in addition to the fulfillment of a man’s potential, Aristotle's idea of the excellent human life included community participation and ‘mean’ action. Mean action refers to choosing moderate action, not an extreme or deficient course of action
Aristotle believed in the concept of justice so that individuals should not be _____________ against for irrelevant reasons. |discriminated|Aristotle felt that justice was a virtue and believed in the principle of equality.
Aristotle’s system of ethics is based around his empirical theory of the doctrine of the ____. |mean|Aristotle believed that ethics was a constantly shifting science as human behavior and motivations are variable. Hence, he devised a system whereby the correct course of action would be the mean (average). So, for courage, one extreme would be foolhardiness and the other cowardice. The correct course would be somewhere between the two.
_________ felt that some moral laws were absolute; for example, the prohibition against murder and theft. |Aristotle|Despite not having any hard and fast moral rules, Aristotle believed some rules to be inviolable.
Aristotle propounded that by using the Doctrine of the Mean, actions could be determined according to the circumstances of each situation and therefore would promote ______. |equity|Aristotle believed that this method promoted a fair and equitable outcome for the parties involved.
For Aristotle, the highest good is virtuous activity, but that may be _______ if other such goods, such as friendship and power are lacking. |reduced|An individual who is lacking in these goods may encounter difficulty in sourcing virtuous activities.
Aristotle felt that where an individual voluntarily assesses the merits of an action before executing it, that individual can be reasonably held ___________ for their moral actions. |responsible|The individual must not be coerced into making a decision. He or she must have exercised their free will.
Aristotle singled out ________ as the intellectual thinking process that resulted in the individual acting correctly after taking into account their desires and the moral outcome. |prudence|Another way to say this is practical intelligence.
Aristotle believed that _____ excellence comes about as the result of habit. |moral|Aristotle believed that people can change and shape their own character--that we become brave by doing brave acts, just by doing just acts and temperate by doing temperate acts.
Aristotle propounded that there were 2 forms of justice, namely universal and __________ justice. |particular|Particular justice refers to distributive and rectification justice. The former allows for the correction of individual wrongs by society and the latter amends unfair division between 2 individuals. Universal justice is that which is lawful and right for all.
Two elements of Aristotle’s political teaching affected political institutions for many centuries: his _____________ of slavery and his condemnation of usury. |justification|Aristotle believed that some people are so inferior that it is better for them to be under the rule of a kindly master than to be left to their own devices. He also believed that money was meant to be used for exchange, not to increase at interest.
Socrates is best known for believing in following through on your beliefs even though everyone else thinks that you are wrong and pursuing knowledge even when _______. |opposed|
According to Socrates, virtue is _________. |knowledge|He believed that if you knew what was good, then you would always do good acts and if you do wrong, then you do not know what good actually is.
Socrates propounded that one should never commit a crime nor should one disobey the _____. |state|In the Crito, written by Plato, Socrates’ friend Crito comes to convince Socrates to escape certain death and instead live in exile. The plan of escape was sound and practically foolproof, but Socrates refused--not because he was concerned that he would be caught, but because he disagreed with the reasons for escape. Socrates refutes all of Crito’s reasons for escape by explaining that he chose to live in the state of his own free will; he did not leave, though he had seventy years to think about it. He argued that by living in that state of one’s own free will, one has an obligation to live by the rules of that State. Socrates also believed that there was a parent-child relationship between the State and the citizen which was valid until death and so the citizen should always obey the State.
_____, in his dialogue Crito, introduced the concept of the Social Contract, whereby a citizen is obligated to obey the laws of the city. |Plato|In Plato’s Crito, Socrates is condemned to death and is offered a chance to escape but refuses as doing so would violate his obligation to the city. This is the first appearance of what a later age will call “Social Contract Theory.”
The story of the Ring of Gyges from Plato's ________, is a tale told by Glaucon to illustrate that justice is merely a preventative tool and injustice is more profitable. However, Plato refutes this argument on the grounds that one will never achieve a happy, virtuous existence without the principle of justice. |Republic|The Ring of Gyges made the shepherd Gyges invisible so that he could do anything he wanted without fear of capture, so he murdered the King. In this dialogue, Glaucon argued that any man in his position would do the same.
In The Republic, Plato discusses his idea of the _____ government. |ideal|In “The Republic”, written by Plato, he describes the ideal government, which is neither a democracy nor a communist state, but rather a state ruled by the highly educated, who are forced to live in poverty with no possessions.
_____ believed that justice was achieved when a society’s various social classes performed their duties and lived in perfect harmony. |Plato|Plato felt that true justice could only be achieved when the 3 social classes of the rulers, soldiers and people performed their individual roles satisfactorily and did not try to usurp the roles of others.
The 3 social classes had to be blessed with certain virtues in order for society to run smoothly and justly, and these are wisdom for rulers, courage for soldiers, and __________ for the people.|moderation|Since the rulers made decisions about the operation of the society, they needed wisdom to make unbiased decisions and to make assessments about their society.
In The Republic, Plato stated that individuals have 3 souls; namely, the rational, spirited, and appetitive souls, that had to be working in harmony to make the individual ____. |just|The spirited soul is our will. It enables us to lead our lives the way our rational soul has dictated. The rational soul is our capability to reason and our appetitive soul is our will power.
On the issue of liberty and freedom, Plato felt that the ideal was a happy medium between slavery and _______. |license|License describes a situation of excess liberty. There would be chaos and a lack of law and order, which means that the people are not really free at all because they would be victims of force and dominated by the strong.
For Plato, liberty is achievable even when social controls are in place if the people participate in ______ or enforcing the laws and the laws are not unduly restrictive, unreasonable or irrational. |making|By having a hand in making the laws, we are exercising a degree of our liberty in determining what social controls we are subject to.
According to Thrasymachus, in every case, the laws are made by the ______ party in its own interests. |ruling|Thrasymachus further said that by making these laws, the ruling class defines justice. This position is often represented by the slogan “Might makes right.”
According to Socrates, no ruler acts for his own interests but instead acts only for the best interests of his ________. |subjects|In Plato’s Republic, Socrates said this in response to Thrasymachus who believed that rulers make laws only to protect their own self interests.
Thucydides was a Greek historian and author of the History of the _____________ War, which chronicles the struggle between Athens and Sparta in the 5th century BC. |Peloponnesian|Thucydides is primarily known for his historical account of the Peloponnesian War in which he examines the nature of Athens and the ethical consequences of conflict. Thucydides’ work was the first recorded political and moral analysis of a nation's military policies.
Thucydides drew a critical distinction between ________ politics and foreign policy relations in that for the latter situation, moral judgments are almost non-existent. |internal|In a state, the individuals form a social contract with the rulers where some of their freedoms are sacrificed in return for state protection. Hence, both strong and weak citizens are afforded equal legal and ethical protection. However, in international relations, there is no social contract among citizens of different states. Therefore, there are no laws that protect interstate dealings. So, the strongest states determine the fate of the weaker ones. This is clearly discussed in “The Melian Dialogue”.
According to __________, individuals are  selfish and not moderated by moral rules. |Thucydides|Thucydides had a very cynical viewpoint on human nature. He felt that humans are too self-interested in achieving glory rather than being bound by moral rules.
________ is a philosopher who believed that individuals must exist for their own self-interest in order to achieve greatest happiness, which is the highest moral purpose in life. |Ayn Rand|Rand believed that one should never sacrifice neither himself to others nor sacrifice others to himself.
The main difficulty with Rand’s philosophy is that she seems to propound that one should _____ serve another. |never|As human beings, we are fairly dependent on our governments and each other. We rely on our parents when we are children and on others to shop for us, pick up our dry cleaning, look after our children at day care, and so on.
__________ was a Scottish philosopher who believed that our moral actions were guided not by reason but by our feelings. |David Hume|Hume believed that when we performed a virtuous act, we received a feeling of pleasure and on performing a vicious act, we would receive a feeling of pain. Hence, experience teaches us to avoid vicious acts.
Hume believed that the possession of virtues was in the self-interest of the possessor and promoted social harmony, but our understanding of virtues and vices is not driven by self-interest but by benevolence and ________. |sympathy|Hume felt that everyone had some benevolent feelings towards others as no one could completely ignore the pleasure or pain another was experiencing.
________________ wrote the Declaration of Independence in which he stated that all men were created equal, had the right to life, liberty and the pursuit of happiness and that these rights were self-evident. |Thomas Jefferson|By this, he meant that these rights were inalienable and did not have to be proven--it was clear that all men had these rights.
According to Thomas Jefferson, ___________ are instituted among men to secure the unalienable rights of life, liberty and the pursuit of happiness. |governments|This was stated by Thomas Jefferson in the Declaration of Independence. This indicates that the people had to clearly affirm their wishes on whom they wanted to be governed by. The legitimacy of government came from the consent of the people.
According to the United Nations, political freedoms include essential democratic rights such as freedom of speech, expression, information, association, assembly and the _____. |media|The right to political participation is included in the UN’s Universal Declaration of Human Rights.
According to the UN Convention on the Rights of the Child (1989), decisions relating to children fall under the Principle of _____________. |Best Interest|Article 3 states: In all actions concerning children, whether undertaken by public or private social welfare institutions, courts of law, administrative authorities or legislative bodies, the best interests of the child shall be a primary consideration... 
Tom went hunting and legally shot a very rare deer that was popular with the local people; according to an act utilitarian, there would be greater total well-being if the animal was not shot, whereas the ________________ would conclude that it would be preferable to make a rule disallowing the killing of rare and popular animals. |rule utilitarian|According to act utilitarians, we should carry out the act that will maximize the total well-being (or the smallest decrease in well-being) of all affected.
The people from a society meet to decide whether they should enslave a particular race of people in their community. A person who is attracted to the hypothetical social contract theory in the spirit of Rawls would ________ (agree or disagree?) with the proposal. |disagree|According to Rawls, the members of the community are in the Original Position behind the veil of ignorance, not knowing their position, race, job, etc. in the community. Hence, they do not know if they are members of the race that could be enslaved. Therefore, they would disagree with this plan.
When it comes to determining whether sex outside of marriage is morally acceptable, the _______ would have to will a universal law allowing sex before marriage without contradiction and then determine whether these couples are treating each other with respect according to the Categorical Imperative. |Kantian| The test for respect of persons is the second formulation of the Categorical Imperative. So, if the universal law can be willed without contradiction (as it probably can in this case) and as long as the couples are treating themselves and each other with respect; then a Kantian would not find sex outside of marriage immoral.
_________ believed that casual sex and sex outside of marriage was to be avoided because it was disrespectful to the parties and could result in serious emotional and physical consequences, such as unwanted pregnancy. |Epictetus| This was what Epictetus stated in The Art of Living.
If a person manipulated another to have sex with them, then this will breach Kant’s ______________________ of respect for persons and so our sexual relations with others must always be purely voluntary. |categorical imperative|If our relations are completely voluntary, then the persons involved will be able to make up their own mind freely without the fear of coercion or manipulation. An example of manipulation is if one party convinces the other to have sex with them based on a lie.
One ___________ argument for defending pornography is that it can increase sexual satisfaction for couples by providing heightened sexual stimulation and arousal. |utilitarian|Pornography can be both defended and criticized from the utilitarian perspective but it will be difficult to weigh up the harms and benefits. Utilitarians decide on the course of action that produces the greatest well-being for the community, but it will be difficult to measure the evidence of harms against the benefits because of the subjectivity of perspectives.
As one of the ________________ is to not commit adultery, the Divine Command theorist will therefore conclude that adultery is immoral. |Ten Commandments|The Divine Command theorist believes that if God forbids adultery, then it is immoral.
A utilitarian is likely to conclude that adultery in an open marriage where both parties have agreed to sexual relations with others is morally _____ (right or wrong?). |wrong|This is because even though it is an open marriage, it is likely that their behavior will create feelings of jealously and insecurity and eventually lead to divorce.
The hedonistic Epicurus believed that happiness could be achieved by maximizing pleasure and minimizing pain and yet he would have probably declared adultery to be immoral because the greatest happiness was achieved through a moderate life which led to ___________. |tranquility|It is unlikely that adultery will bring the individual a life of peace and tranquility. It could possibly be considered a form of excessive desire that would cause emotional pain.
Fertility clinics create and then destroy embryos that are not used and it could be argued that they are applying ___________ reasoning by providing childless couples with the opportunity to conceive and hence raise overall happiness. |Utilitarian|According toa Utilitarian, if the overall effect is an increase in total well-being, the act can be morally justified.
When it comes to abortion, ________________ would contend that it must be looked at on a case-by-case basis.|act utilitarians|Each individual case will have to be assessed to determine if the total well-being will be greater if the abortion is carried out. If yes, then it is the correct thing to do.
The Kantian approach to abortion is complicated and leaves many open questions because it depends whether you are looking at it from the perspective of the woman or the _____. |fetus|When willing a universal law about abortion, the perspective of the fetus will be different to that of the woman. Also, questions arise as to whether the fetus can have a perspective because it may not have the power of conscious thought yet. For the respect of person's formulation of the categorical imperative, it also depends on perspective since the fetus is not being treated with respect and it is arguable that the woman herself is not treating herself with respect in having an abortion.
Abortion may give rise to the virtue of compassion for the fetus where it is severely damaged or for the woman where the pregnancy is the consequence of ____. |rape|Virtuous acts encourage social peace because their characteristics are advantageous to both the possessor of those virtues and the recipients of the virtuous acts.
A company promoting reverse bungee-jumping rides has sought a license with the government to offer this activity to the people; if the government made the decision according to Mill’s beliefs, then they would _____ (allow or disallow?) it. |allow|Under Mill’s harm principle, competent individuals make up their own minds if they want to take part in any dangerous activities as long as they are made aware of the dangers.
Jill has been convicted of a crime and sentenced to death. Many would say that she does not deserve such a harsh punishment for so trivial a crime and so several friends offer her the opportunity to escape but she refuses as she believes in the teachings of the philosopher Socrates, who propounded that you must always ____ the state. |obey|Socrates believed that there was an implied contract between the citizen and the state and if you lived in that state then you are subject to the rules and decisions of the state.
Adam has been caught stealing some food from the market to feed his starving family; if the judge was a follower of _________, his moral conclusion would be that Adam was guilty.|Aristotle|Aristotle believed that some rules were inviolable and these included the law prohibiting theft.
Harry is a bank employee who has stolen from his employer in order to secure the release of his family who has been kidnapped. According to Aristotle, his actions would be _____.|moral|Harry was coerced into stealing. He did not act voluntarily and hence may not be held morally responsible for his actions. On the other hand, this sort of situation cannot justify every kind of behavior that would normally be considered immoral. So, if Harry killed 10 bank employees and ran over a couple of children while escaping from the bank, then the act of coercion cannot justify this kind of behavior.
A society is ruled by a tyrant who has caused much dissatisfaction to the people he rules, so they decide to rebel and overthrow the tyrant. According to Locke, this action is justifiable because he believed in ________ rule. |majority|Locke believed that the formation of the society gave their members the right of revolution where they were displeased with the ruler.
Arthur has a terminal illness and has been told by doctors that he has 12 months to live, so he wants to commit suicide. His wife who is a Kantian _______ to his plans. |objects|Kant believed that suicide was always immoral because one could not will a universal law permitting suicide in every case of a terminal illness. Many people do not agree with Kant on this point.
Fred is thinking of committing suicide because he owes $75,000 to friends, family members and his bank. To determine his course of action, he reads the writings of Plato and Aristotle and decides to follow their advice by ______________ (committing or not committing?) suicide. |not committing|Plato believed that suicide permitted by the gods was morally acceptable. Aristotle and Plato did not prohibit suicide absolutely but felt that suicide committed out of cowardice (as would be the case here – a way of avoiding your responsibilities) was immoral.
Adeline is a soldier who has endured several weeks of torture at the hands of the enemy. If she believed in the teachings of the _____ philosopher Epictetus, then she may well conclude that suicide would be the solution to her suffering.|Stoic|Epictetus believed that suicide was a viable option for those who could no longer endure what life had in store for them. To a certain extent, he was a fatalist.
George has advanced throat cancer and has just contracted pneumonia, for which he has refused medication in the hope that he will die more quickly. The Kantian would suggest that this form of voluntary passive euthanasia is _____. |moral|The Kantian can will a universal law allowing euthanasia in these circumstances without contradicting himself and the respect for persons part of the categorical imperative can also be met on the grounds that he is respecting himself and others through compassion, autonomy and mercy
Both John Locke and Immanuel Kant opposed a right to _______. |suicide|According to Locke Nobody can give more power than he has to himself, and he that cannot take away his own life, cannot give another power over it.  Immanuel Kant believed suicide equal to murder and that a person has no more right to kill himself than to kill someone else. 
John Locke believed that all men were created by God and therefore as God's property are prohibited from __________________. |committing suicide|In his book, Second Treatise of Government, Locke stated: For men being all the workmanship of one omnipotent and infinitely wise Maker, all the servants of one Sovereign Master, sent into the world by His order and about His business, they are His property, whose workmanship they are, made to last during His, not one another’s pleasure. 
Euthanasia would be a violation of the ___________ Oath, which obligates the physician to attempt to benefit patients and to do no harm. |Hippocratic|Physician assisted suicide and euthanasia have long been forbidden by medical codes of ethics.  Statements against active steps to accelerate death date back to the Hippocratic Oath and have formed the ethical core for professional resistance to these practices. 
In a hypothetical society, 50% of the people are extremely wealthy and the remainder are extremely poor and have become the slaves of the rich. Rousseau believes that such a situation is morally wrong because excessive inequality destroys _______. |freedom|Rousseau contended that where a sector of society was so dependent on another, then liberty would be sacrificed.
Brown Inc pays its blue collar workers $20,000 per year, its white collar workers $200,000 per year and its top executives $100m per year. If they appointed a new CEO who followed the principles of John Rawls, he would alter the wage structure to achieve ___________________ of wealth. |fairer distribution|Rawls believed in economic equality and contended that a reasonable amount of inequality could only be justified as an incentive for improved production. Hence, the new CEO would realign the wages so that there weren't such a great disparity between the categories of employees.
Derek is a well-off person with a steady job and good income, but he refuses to donate any money to assist people who have fallen on hard times. His friend Donna is a Kantian and she _________ (agrees or disagrees?) with his position. |disagrees|Donna cannot will a universal law of not helping people in need because she may one day fall on hard times and need assistance herself. Donating to those in need also meets the respect for persons formulation to both the donor and donee (recipient).
Tim cannot get an education because it is expensive and his parents cannot afford it, whereas his friend Sam has affluent parents and so goes to school. A ___________ would morally object to this situation because everyone should be entitled to equality of opportunity to attain the level that is right for them in society, hence maximizing human resources. |utilitarian|A utilitarian would object as this situation is not conducive to maximizing a society’s human resources and hence the highest well-being is not achieved.
An _______________ has just been appointed Governor of a state that permits capital punishment and is presented with an appeal from an inmate on death row. His approach to this situation is to look at the particular case to determine whether capital punishment will produce more total well-being than the alternatives. |act utilitarian|The governor will weigh up the total well-being produced from the execution against the total well-being produced from other forms of punishment, such as life imprisonment with no parole.
Dan is a follower of _______ and agrees that capital punishment is a morally acceptable solution on the grounds that it is necessary to protect the common good. |Aquinas|Aquinas believed that in order to protect the community, the State is obligated to execute dangerous criminals.
Carl was convicted of murdering his employer Rod when the latter fired him; a Kantian would choose capital punishment for Carl on the basis that the punishment chosen should be _____ to the crime committed. |equal|This is what Kant argued – for the right to retaliation in equal measure. He felt that capital punishment was mandatory for murder.
A hypothetical country (A) has been colonized by another country (B) for over 50 years. The native people of A are unhappy with being ruled by B and wish to become an independent nation. A person applying the teachings of _____ would say that this action is morally right (right or wrong?). |Locke|Locke felt that a society had the right to revolt against a government they were unhappy with.
In her country, Kim is not entitled to an education because she is physically disabled, so she takes part in actions of peaceful __________________ in accordance with the principles of the American activist King. |civil disobedience|This is the philosophy of Martin Luther King – to protest in a nonviolent manner to achieve justice in the face of injustice.
Bug Away’ is a pesticide product that has been banned in the US because it has been found to be too toxic to the environment, so the manufacturers of ‘Bug Away’ have decided to instead sell it in Third World countries where environmental safety rules are not so strict. Jason, a new vice-president at the pesticide manufacturer has objected to this proposed plan by adopting a ___________ perspective and considering equally the potential harms that could be caused to the people living in those countries. |Utilitarian|Utilitarians consider not only the benefits or harms an action may have to a particular group of people but to all people that are potentially affected.
An industrialized society has decided that continuing its environmentally unsustainable methods of living and working need not be changed in favor of more environmentally friendly options because they have no obligation to the future members of society. However, Vivien, who adopts the approach of John Rawls contends that time is irrelevant and the law of ____________ places a duty on us to consider the impact of our actions on future generations. |impartiality|This duty would exist due to the principle of impartiality that is present in Rawls theory, so that we cannot discriminate against future members of society.
