At birth, the _____ developed part of an infant's central nervous system is its cerebral cortex.|least|At birth, parts such as the brain stem and spinal cord, which control involuntary actions and reflexes are some of the most developed parts of an infant's central nervous system (CNS).  The cerebral cortex, which is responsible for learning, thinking, reading, and problem solving, is the least developed part of an infant's CNS. 
In the ____________ stage, children discover by sensing and by doing.|sensorimotor|This stage includes causality, by which each child gradually comes to know that some events have knowable causes and that some behaviors cause predictable reactions.
By the end of the sensorimotor experience, children have established that although physical objects may not be present, they still exist, and will at times await their reappearance. This awareness is called object __________.|permanence|A child that has not developed object permanence will forget about a ball as soon as he cannot see it, because as soon as the ball leaves his sight, it does not exist for him--the object does not have permanence. 
In the visual _____ experiment, a child's depth perception is tested.|cliff|Between three and five months of age, an infants' ability to tell the distances of various objects and to experience the world three-dimensionally undergoes a huge development.  In the visual cliff experiment, a child who has developed depth perception will be reluctant to cross what looks like a cliff, even though their hands tell them that there is a solid glass surface.
Light first enters the eye through the ______.|cornea|The cornea is the tough, round, virtually transparent outer shell of the eye. 
Having passed through the cornea, light then travels through the _____, which is an opening in the iris.|pupil|The iris is the part of the eye which is pigmented or colored. 
________ is our perception of the frequency and wavelength of sound, and involves both the mind and our sense organ.|Audition|Audition is the act of hearing.
Loudness is a psychological characteristic which is measured by people, not instruments. The _______ scale of sound intensity has been constructed so that it reflects perceived loudness in humans.|decibel|
A ________ time in an organism’s development when certain experiences have an effect, and after which the effect can no longer be obtained through exposure to experience is known as a critical period.|specific|A critical period is the window of time in an individual’s life where they must learn certain abilities or else they will lose the opportunity to acquire that particular behavior. 
Another period is known as a sensitive period in which a particular organism is ____ sensitive to the effects of the stimuli.|most|During the sensitive period children may develop negative behaviors if they are misguided. For example, research shows that the ages between 8 and 10 years of age are the most sensitive for children to be exposed to violence. They have found a tendency for children of this age group to become more violent in later years as a result of over exposure to violence during this sensitive period. 
Sensory deprivation can include the removal of light, sound, and may include _________ which usually results in a negative response from the individual encountering the losses.|isolation|Sensory deprivation can lead to hallucinations, physical and mental illnesses, stunted emotional and mental growth, and many other ailments. Sensory deprivation can affect both children and adults.
_____________ age measures a child's development in terms of age norms.|Developmental|For instance, if a 5 year old took an intelligence test and scored high, it might be determined that his developmental age is 7 years old--in other words, he is only five years of age, but his intelligence is at the level of an average 7 year old.
______’s Theory of Cognitive Development discusses the development of schemas.|Piaget|This is the approach people take to organizing the world into an interrelated network of schemas by which they can categorize and identify people and things for recognition and further understanding.
Schemas are _________ mental representations of the world.|organized|Schemas assist children, and others, to categorize information and develop subgroups for linking past knowledge with that learned in the future for the process of distinction.
One key concept of Piaget's Theory of Cognitive Development is accommodation --altering your way of ________ in response to new information.|thinking|Accommodation is what happens when a person must change their current way of viewing the world to respond to a situation.  For example, if a boy believes that all rocks sink in water, then sees some volcanic rock floating on water, he will adjust his thinking to believe that most rocks sink.  This process is accommodation.
Accommodation involves ________ and revising existing schemas in the face of new experiences or new information.|changing|Piaget proposed that children assimilate new ideas into existing schemas and modify or accommodate the old ones by which they progress through the four identifiable stages of development.
In the secondary circular reactions substage of Piaget's sensorimotor stage, infants' behavior expands from being centered on their own bodies to ___________ with their environment.|interacting|An example of an infant in the secondary circular reactions stage is when the infant hits a toy and it makes a jingling sound, so the infant continues to hit the toy.  He's not waving his hand just for the sake of waving it, he's waving it so that he can hear the jingling sound.
The preoperational stage is a time where the child’s thinking is ____-centered.|self|It is during this stage that the child comes to understand that he/she is an independent and separate person in the world.
According to Jean Piaget, one major characteristic of the pre-___________ stage is egocentrism, where children consider their own point of view to be the only possible one.|operational|In the preoperational stage, children are egocentric.  Piaget does not mean the child is self-serving or selfish, rather, the child is incapable of seeing things from another person's point of view.  For example, a child may have just taken a nap and be full of energy and want to play, and will believe that the mother feels the same way--he can't imagine that the mother could be tired while he is full of energy.
The two periods of _______ growth are from birth to age three, and then later during the adolescent growth spurt.|fastest|During those two periods of time--the first couple of years after birth, and during adolescence--growth is fastest.  In comparison, the years between these two growth spurts are moderately slow.
In the ________ operational stage, children begin to develop many concepts and show that they can manipulate those concepts.|concrete|It is in this period that we may say that rule-governed behavior begins.  The concrete, observable objects of the child’s world can be classified, ranked, ordered, or separated into one or more categories.
____________ involves the cognitive awareness that changing the form or the appearance of something does not necessarily change what it is.|Conservation|Understanding conservation signals the beginning of the concrete operational stage. Example: Let's say you're dealing with a child who does not grasp the concept of conservation.  If you show him two equally sized balls of clay, and then flatten one of the balls into a pancake, he might say there is more clay in the pancake, even though the amount of clay never changed.
A key characteristic of the concrete operations stage of Piaget's theory is that the child understands reversibility--he can think ________ from the end to the beginning.|backward|In the concrete operations stage, a child understands Reversibility, Conservation, and is able to classify things.  Before a child reaches this stage, he cannot think about events in reverse.
The logical manipulation of ________, symbolic concepts does not appear until the last of Piaget’s stages- formal operations.|abstract|The key to this stage, usually begun at adolescence, is abstract, symbolic reasoning. Example: A twelve year old child may be able to read a story and understand the moral immediately, yet a seven year old may read the same story but not discern the principle or moral point of the book.
According to Piaget, it isn't until a child reaches the formal operations stage that he is capable of ________ thought and discussing things in scientific terms.|abstract|A child must be in the formal operations stage of cognitive development before he can discuss scientific operations and principles such as Newton's laws of motions.
Piaget was a Swiss psychologist who theorized that _________ development proceeds in four genetically determined stages that always follow the same sequential order, and was best known for his groundbreaking work in developmental psychology.|cognitive|Jean Piaget defined four stages of cognitive development, and believed that they always happen in the same order--although different children may go through the stages at different speeds.  The four stages are sensorimotor, preoperational, concrete operational, and formal operational.
Memory is the _________ ability to encode, store, and retrieve information.|cognitive|A person’s memory is what allows them to pull information about specific people, places, events, and much more from their mind. To recall or remember something that has occurred in the past in known as a memory.
________ is the active process of putting information into memory.|Encoding|It is during this stage of gathering and sorting that memories are related and interrelated under subtopics and subcategories based on time, emotion, people involved, and places of event. Example: Encoding treats your mind like a filing cabinet. It groups similar experiences and information together and stores it away based on certain associations that you will make to recall specific information.
_______ is the process of holding the encoded information in memory until the time of retrieval.|Storage|This is the function of your mind acting like the filing cabinet. Information is tagged with keywords and relationships that will allow you to trigger the information quickly for the most part.
The process of ________, removing and using information stored in one’s memory is known as retrieval.|locating|Retrieval allows a person to use past experiences to make new decisions and associations based on information gathered and stored in the past.
A view that states that there is but one memory, but that information can be processed within that memory at different degrees, levels, or depths is known as levels of __________ model of memory.|processing|The depth of memory and processing is quite complex and is dependent upon the information’s emotional impact, value (or level of relevance to your current needs), along with many other storage factors relating to memory.
_______ memory is a type of memory that holds large amounts of information registered at the senses for very brief periods of time.|Sensory|Sensory Memory contains information received immediately from a person's senses into the human brain.  Sensory information is stored for just an instant, and we decide what to process further.  For example, as long as your eyes are open, you have a constant stream of pictures entering your sensory memory, but you don't process it all--most of it you just discard a second or two later.
Once information gets to the sensory memory, it then moves to the _____-term memory.|short|Whether you decide to process it or not, sensory memory lasts only a couple of seconds.  Most sensory memory is discarded, but the sensory experiences which you do decide to process are moved to the short-term memory.  Short-term memory has a limited capacity and typically a brief duration.
Long-term memory is the storage of an _________ of information, and is held for long periods of time.|abundance|The long-term memory storage bank is almost limitless in its capacity to hold information. This means that as an aging person you may still be able to recall very specific information about your family when you were a small child without any hesitation.
___________ rehearsal is a mechanism for processing information into Long-Term memory that involves the meaningful manipulation of the information to be remembered.|Elaborative|In other words, the stored memory needs to be elaborated upon to make sense of the information given. This may be especially true if the memory was of a complicated situation in childhood where the information could not be fully understood.
__________ memory is stored in the long-term memory, and is where associations and skilled patterns of responses are stored.|Procedural|
A more complex memory, which is where vocabulary, simple concepts and rules are stored, is known as ________ memory.|semantic|The semantic memory is a type of long-term memory which is a structured record of facts, concepts and skills that we have acquired.  Things such as a word definition, or the name of the 25th president, would be stored in semantic memory.
Episodic memory stores our life events and ___________.|experiences|It is a time-related memory, and is very much autobiographical.  For example: Your 15th birthday, an event which happened at a specific time, would be an episodic memory.  On the other hand, you probably know the definition of justice, but you don't remember the time and place you learned the definition--it's a semantic memory, not an episodic one.
__________ is a long-term memory, and is responsible for storing knowledge of how our own memory systems work.|Metamemory|It essentially directs all long-term memory searches.
Category __________ is the recall one experiences through the process of grouping words together into categories even if they are presented in a random order.|clustering|Typically this categorization is done through conceptual processes. Categories are created under many topics. They can be age related, family/friend specific, and may even be related to the emotion that was evoked by similar experiences.
Recall is a measure of retrieval in which an individual is provided with the fewest possible ____ to aid retrieval.|cues|This process allows an individual to quickly pull information from a database stored in the memory. Example: If you have studied diligently for a test, you may find that your level of answer recall is high, and the information comes to you quickly.
A measure of retrieval in which an individual is required to identify material previously learned as being ________ is known as recognition.|familiar|Recognition is the remembrance process that aids in the association and comparison between old and new information.
__________ is a measure of memory in which one notes the improvement in performance when learning material for a second time.|Relearning|Relearning is a building upon of prior knowledge, and is used within educational settings to command a higher sense of memory recognition for important items.
A concept is a mental event used to represent a category or _____ of events or objects.|class|Concepts represent groups of things, classes, or categories, and not just individual cases.
Vygotsky was a Russian researcher that described how _____________ influences might mold and shape cognitive structures.|environmental|Lev Vygotsky believed at each stage of life people were generally prepared to respond to a particular environment and the people in it.
Vygotsky believed that as a human develops there is always a zone of ________ development.|proximal|The zone of proximal development refers to a person's potential for development.  For example, with the help of an adult, there is a certain upper level of problem solving a child can do.  As the child progresses and learns, the zone of proximal development is constantly changing, because what used to be at the upper limit is now his current level of development.
While children play, they learn to _________ with other children. This helps them learn acceptable behavior, assists in their development of social norms, and develops the cognitive and emotional aspects of a child.|socialize|Play is a very important learning device for children because they grow and gain information that is important about themselves and the world around them. Play time provides multiple experiences for development and problem-solving.
Erik Erikson defined a crisis at each stage of development.  During infancy, from birth to age 1, a child deals with the crisis of _____.|trust|Trust vs Mistrust is the crisis Erikson defined for an infant up to 1 year of age.  In the first year of life, infants depend on others for food, warmth, and affection, and therefore must be able to blindly trust the parents (or caregivers) for providing these things.
Erik Erikson defined Independence vs. _____ as the crisis during stage 2 of his theory.|Shame|From birth, infants may be able to display happiness, sadness, anger, surprise, disgust, and fear, but it isn't until one or two years of age that they really develop a concept of shame.
The Kamehameha Early Education Program (KEEP) was a language arts program designed for underachieving native Hawaiian children.  It was developed to help children improve their reading skills, and it tried to use the children's native _______ as a basis for instructional practices.|culture|KEEP emphasized trying to instruct children in a way that works best for their cultural background.  For example, researchers learned that Hawaiian children typically turn for assistance to their peers and older siblings rather than to adults, so KEEP set up peer-learning centers in the classrooms which encouraged children to help one another with learning tasks.
Language is a large collection of arbitrary _______ that have significance for a language-using community that follow certain rules of combination.|symbols|The symbols that make up language are commonly referred to as words, and words are the expressions that relay information from one person to another. 
The smallest unit of sound in the spoken language is known as a _______.|phoneme|Phonemes themselves have no meaning, but when they are placed together in proper order, they result in meaningful utterances; also known as words. 
_________ is the study of the meaning of words and sentences.|Semantics|In general, the study of the relationship between words and meanings. 
A ________ is the smallest unit of meaning in a language.|morpheme|Morphemes are the smallest units of meaning in a language, phonemes are the smallest units of sound in a language.  For example, a phoneme in English might be the uh sound, whereas a morpheme might be the word man or the -ed in talked.  A phoneme cannot be divided into smaller sounds, and a morpheme cannot be divided into smaller meaningful units. 
In ______, units larger than morphemes, such as phrases and sentences, are isolated in manner that reflects a hierarchical structure.|syntax|Syntax refers to the rules whereby words or other elements of sentence structure are combined to form grammatical sentences.  For example, i stupid he is said, is not proper syntax for forming a sentence.  You would say i said he is stupid.
A common method for measuring syntactic development in a child is the ___.|MLU|MLU stands for Mean Length of Utterance.  The MLU of what a child says is determined by the number of meaningful units, or morphemes in his utterance. 
____________, or the beginning of sound making, develops within infants as they mimic their care takers words and expressions.|Vocalization|Vocalization is the utterance of noises and sounds that will later develop into meaningful words and phrases to other people within the child’s language and culture.
The development of a child’s language can be impacted by his environment, which includes the ______ regularly speaking and interacting with him.|people|
The one-word stage is a universal one in which language development within children is limited to ______ words.|single|It is typical during this stage to hear children say words like Mama, Dada, Dog, and other one and two syllable words. 
Naming is the development in early childhood in which a child begins ________ out objects and calling them by name.|pointing|This process appears to be a form of rote memorization where a child repeatedly names and indicates a specific object and typically will wait for validation if the object is correctly named.
Children speak their first word at about ten to ________ months of age.|thirteen|Most developmental psychologists agree that children speak their first word at about ten to thirteen months of age.
The term “fast mapping” was coined by psychologist Susan _____ and it refers to the way in which children quickly form an idea of the meaning of an unfamiliar word when they hear it in a familiar social context.|Carey|In a 1978 study by Susan Carey and Elsa Bartlett, children learned a new word simply by hearing it contrasted with a familiar word.  They called this fast mapping and it has been observed in children as young as 15 months old.
The babbling stage is one of the first for infants in the development of language. It is during this stage that they begin to make sounds and utterances, but the sounds have no _______ within their care taker’s language.|meaning|During babbling, babies will often gurgle and coo, attempting to imitate the words and sounds that they hear around them. It is critical that care takers speak to children and interact with them to ensure healthy speech development within young children.
_________ is a substage which occurs at the beginning of the babbling stage when infants enlarge their repertoire to include more phonemes (distinctive sounds) than they will eventually come to use.|Expansion|This period of expansion includes all the noises and sounds that babies make during infancy, but realize as they grow and begin to develop words that there is no need for the use of many of their sounds once they learn meaningful words. In other words, there is no need for a child to grunt and point at a glass if they have already learned to say Wa-wa or Water.
At the end of the babbling stage, infants narrow their use of phonemes mainly to the ones that they will be using in the language they will eventually acquire. This is known as _______ contraction.|phoneme|This is the stage when children lose the babbling and cooing, and develop sounds more similar to their care taker's words and phrases. This stage indicates the beginning of language development in linguistics. 
Phoneme _________ is the perceptual ability that develops in infancy in which a phoneme, although spoken or pronounced differently by different individuals, is perceived as a single entity regardless of the speech.|constancy|It is through the practice of mimicry, that young children learn how to sound out or pronounce words and phrases. 
A child's first words are holophrases--a single word conveys different meanings depending on the _______ in which it is used.|context|For example, the utterance mama is a good example of a holophrase.  In one instance it may communicate I want a cookie, and in another Let me out of the playpen. 
The most common semantic ________ which children make when they are learning to speak are underextension and overextension.|mistakes|Underextension and overextension are the two most common semantic errors when children are learning to speak.  Underextension is where a word is applied to a smaller number of objects and events than is appropriate--i.e. 'dog' refers only to the house pet.  Overextension is the opposite--i.e. 'daddy' refers to any adult man.
___________ is the study of the nature, structure, and variation of language, including phonetics, phonology, morphology, syntax, semantics, sociolinguistics, and pragmatics.|Linguistics|Linguists are the researchers that study all aspects of language, speech, sounds, and all other human utterances. This study includes words, phrases, babbling, cooing, small segments of words, word meaning, and other relative relationships.
Chomsky suggests teaching children language through the process of ______ barrage.|verbal|Noam Chomsky believed that it is acceptable to use words with a child that are beyond the child’s current level of comprehension. He believed that this developed children more rapidly with language, meaning, and abstraction. To share more complex words teaches them more possible meanings in words and word phrases.
The _____________ period is the very beginning stage of language development. It is within this stage that newborns will learn their language in a step-by-step fashion.|prelinguistic|Prelinguistics is the period of language learning before a child actually learns to speak. During this period children learn to gurgle, coo, and babble. 
A holophrase is a possible ________ statement made by children in the one-word stage when they utter single words.|semantic|These holophrases may be single word utterances, but can still contain a large amount of meaning allowing a child to communicate with older, more sophisticated communicators.
Duos is a linguistic term used to describe the ___-word utterances made by children during the two-word stage.|two|Children during this two-word stage are better able to express their needs and desires with word combinations than when they only had one–word phrases. 
A pattern of speech that develops following and including the two-word stage, in which English-speaking children rely on a grammar of strict word order to convey their meaning and do not use ____________, prepositions, or other function words is known as telegraphic speech.|conjunctions|This kind of speech is used by young children to express meaning through word combinations and phrases, but does not adhere to strict grammatical rules. Example: A child might say I want ball bubbles stickers. They may use this sort of pattern rather than separating each noun with the connector 'and'. 
Grammatical _________ are words or parts of words that help add meaning to a sentence and that are acquired by children generally between the ages of 2<sup>1</sup>/<sub>2</sub> and 5 years. Conjunctions, prepositions, or other function words indicate these kinds of morphemes.|morphemes|It is the use of grammatical morphemes, word usage and arrangement that indicate language development and sophistication. Example: I would like to have the ball, the bubbles, and the stickers, please! 
Observational learning occurs when a person's behavior changes after _______ the behavior of someone else.|viewing|Observational learning is changing your behavior based on something you've seen someone else do.  Many people say that children learn through observational learning when they watch TV and imitate the violence they see.
Elaboration is a way to better remember new information--it involves making ____________ between the new information and what you already know.|associations|Elaboration involves connecting new information to the information we already have--associating a new, unfamiliar concept with a familiar one.
__________ is the ability to originate something new and appropriate by transcending common thought constraints and to create something the value of which becomes more apparent over time.|Creativity|Creative thinking is often associated with artistic endeavors such as composing music, art, or writing poetry. However, the definition indicates that one can think of any subject in a creative way just by providing a new and original idea, or seeing a problem from a new perspective.
____________ intelligence provides the abilities that depend on acquired knowledge, accumulated experience, and general information to include the sorts of skills that remain quite constant or even increase throughout one’s lifetime.|Crystallized|Crystallization is the accumulation of strategies, knowledge, learning, and information that one has learned throughout life. It remains quite constant or even increases.  Example: Crystallized learning can apply to the child taking piano lessons at age six and playing masterfully at age 60.
A load is the weight or emphasis given to any factor or ability applicable to ____________.|intelligence|This means that more emphasis is typically placed in some areas of intelligence and learning than in other areas. For example, it may be more important for school teachers to push the concepts of grammar and abstraction rather than the ability to speak French.
________ can play a role in determining the level of intelligence a person is capable of achieving.|Genetics|However, genetics are certainly not the only factor in intelligence. Things such as culture, experience, and health are all factors in the development of intellectual ability.
Studies have shown correlations between achievement and birth order.  firstborn children tend to be more ________ and more achievement oriented.|creative|The way they were raised tends to make firstborn children more achievement oriented as well as having a higher degree of responsibility.  They also tend to have higher self-esteem than later born children.
___________ tests are those that purport to measure acquired knowledge rather than potential or aptitude.|Achievement|Achievement tests determine what knowledge a person has already learned. It does not take into consideration the unused potential a person may have to learn.
_______-fair tests are supposedly free of cultural biases; and are usually constructed so that language differences, as well as other cultural effects are minimized.|Culture|A culture-fair test may be constructed to allow a Spanish speaking student the same chances to score well as an English speaking student would have if given in a school within the U.S.
An __ test is one that attempts to gather the knowledge of a person given their academic exposure and age.|IQ|IQ (Intelligence Quotient) testing provides a sort of map for people to determine the ability for one to learn information. These tests, in many cases, are seen as biased for a number of reasons including the social and economic status of an individual during his upbringing.
Birth-_____ data will show that firstborn children tend to be more successful than other children born later.|order|
____________ is a general term for a person’s abilities in a wide range of tasks including vocabulary, numbers, problem solving, and concepts. It may also include the ability to profit from experience, to learn new information, and to adjust to new situations.|Intelligence|Intelligence usually indicates the knowledge obtained by a person, and their ability to learn from experience.
Gender ________ is a basic sense of self-awareness of one’s own maleness or femaleness.|identity|
Attitudes and expectations about how a person should act, think, or feel solely on the basis of being male or female form what are known as ______ roles.|gender|
An ___________ person possesses a combination of traits that are both masculine and feminine.|androgynous|
The social behaviors of people show significant differences between the two genders. The areas with the biggest differences are: __________ and communication.|aggression|Men are found to be much more aggressive than females, and the research indicates that this begins in preschool and continues into late adulthood. Regarding communication, women appear to be much more intuitive in terms of effective communication, and seek the opportunity to express themselves verbally much more than men during research.
A strong, two-way, emotional/social relationship, usually between a child and its ______ or caregiver is known as an attachment.|mother|This connotes a juvenile need for a person that represents safety.
Ainsworth identified three categories of __________ based on infant-caregiver relationships.|attachment|Mary Ainsworth’s three attachment categories are: secure, anxious-ambivalent and avoidant.
According to Mary Ainsworth, infants who seem ___________ when the caregiver leaves the room and avoid contact when the caregiver returns are avoidant.|unconcerned|Avoidant is one of two insecure attachment categories, anxious-ambivalent is the other.
A child who clings to their parent to prevent the parent from leaving is demonstrating _______-ambivalent attachment characteristics.|anxious|An anxious-ambivalent child will often seem more upset when the parent returns than when the parent left.
Infants who are ________ attached to their caretakers are more confident, enthusiastic, persistent, cooperative, and in general more effective beings by the time they reach two years of age.|securely|Insecurely attached infants, on the other hand, tend to have low self-esteem, low self-confidence, are dependent and do not make friends readily.
The most common form of attachment is known as ______ attachment.|secure|Securely attached children respond happily to their mother’s return, greet her, and stay near her for awhile.
British psychiatrist John ______ was a pioneer in attachment theory.  |Bowlby|Bowlby believed that if a child's bonding with his mother was somehow disrupted, it would result in a host of undesirable consequences including depression, mourning, the inability to love, etc.  Bowlby's theories have formed the foundation for today's attachment theories.
The three ______ of parenting are Authoritative, Authoritarian, and Permissive.|styles|These are the three general styles of parenting according to Diana Baumrind's theory of parenting styles.
Authoritarian parents enforce rigid rules and demand strict _________.|obedience|Children of authoritarian parents, are expected to obey without question, have few rights and adult-like responsibilities. 
Authoritative parents supply firm and consistent guidance, combined with love and _________.|affection|They control their children in a non-authoritarian, caring way and give reasons to children for their rules.
Parents who adopt the permissive style of parenting have few _____ and do not consistently enforce discipline.  This style of parenting is often called anything goes”.|rules|Parenting styles fall into one of three main categories: authoritarian, authoritative and permissive.  Parents who impose few rules, engage in endless negotiations, emphasize individuality and possess a belief that all opinions are equal are operating with a permissive parenting style.
There are three main disciplinary styles used by parents.  Research shows that acceptance of the child and unconditional affection, coupled with an _________ style of discipline results in a well adjusted, confident child.|induction|Children who grow up with parents using a power assertion style of discipline tend to be more aggressive in their behavior.  On the other hand, induction, in which the parent explains to the child the reasons for not doing something, results in well-adjusted, confident children.  Example of induction: If you stand on the ball you could fall and hit your head. That is why I don’t want you to stand on the ball. I don’t want you to fall off and get hurt.
Albert Bandura’s approach to learning is also cognitive in nature, but his added a decidedly social aspect to the process and for that reason is often referred to as the ______ theory.|social|The central idea of Bandura's theory is that learning takes place through the observation and the imitation of models. What makes social learning theory social is the notion that we often learn from others.
Bandura's social cognitive theory emphasized both the social origins of thoughts and actions as well as the human capacity for self __________.|regulation|Bandura indicated that we observe both the actions of others as well as the consequences of those actions.  And that based on those observations we form rules of behavior for specific situations which we then apply to regulate our own actions.
In his social cognitive theory, Bandura emphasized the importance of ____-direction and motivation.|self|Bandura believed it was important for students to take responsibility for their own learning.
Lewis Terman's study of highly intelligent children showed that ______ children grow up to become gifted adults, and that they tend to be  successful, well-adjusted, and long-lived.... healthier, wealthier, and wiser.|gifted|Gifted, or highly intelligent children tend to grow up to become well-adjusted adults.
Social cognition is the application of cognitive principles to the ______ arena.|social|This essentially means that a person uses the information that he has learned in his life about appropriateness, cultural norms and expectations and applies them when dealing with people in a social situation.
Prosocial behaviors are those that are moral and _______ other people, as well as society.|benefit|An example of prosocial behavior can be seen in the acts of people who volunteer to feed the homeless, care for an elderly person in need, or provide assistance to other people without expecting anything, such as money or gifts, in response to his actions.
Antisocial behavior is the tendency to be difficult with people, the display of selfish and uncaring qualities towards individuals and society, and only seeks to gain for one’s ____.|self|
______ are the attitudes and beliefs that people hold that help them to determine what is right or wrong.|Morals|These are ideas that are usually learned from role models in a person’s life. If a child has parents that care for other people in the community, donate money, and are willing to be of service to others, they tend to pass these positive qualities along to their children.
In Lawrence Kohlberg’s (1927-1987) work on morality, he determined that there are three levels of moral ___________.|development|Within each level there are two stages.
According to Kohlberg, a level of moral development in which good or bad is determined by the physical or hedonistic ____________ of obeying or disobeying the rules is known as the preconventional level.|consequences|At this level of moral development, the child is responsive to rules and evaluative labels, but views them in terms of pleasant or unpleasant consequences of actions, or in terms of the physical power of those who impose the rules.
The ____________ level, according to Kohlberg, is the second level of moral development.  In this level, the individual strives to maintain the expectations of family, group, or nation, regardless of the consequences.|conventional|In this level there is such a strong desire to find acceptance and respect from those around you that you will do anything to please others, even if the outcome is negative. Example: Young men who are willing to go to fight a war for their country may be terrified of injury and death, but it is more important for some of them to go and receive praise and approval from family and society.
Kohlberg’s ________________ level is the final level of moral development, one where moral development is characterized by self-chosen ethical principles that are comprehensive, universal, and consistent.|postconventional|An example of this may be seen in the actions of King Arthur who was known as a valiant and noble king. He strove to maintain respect, morality, and dignity at all costs.  The three main stages of moral development according to Kohlberg are Preconventional / Premoral, Conventional / Role Conformity, and Postconventional / Self-accepted Moral Principles.
According to Kohlberg's Moral Stages of Development, the most immature kind of person refrains from doing something wrong to avoid __________.|punishment|According to Kohlberg's theory, a person at the lowest level of moral development decides whether he will perform an action in terms of pleasant or unpleasant consequences of those actions, or in terms of the physical power of those who impose the rules.  Later, in level 2, a more morally mature person bases his decisions on getting other people's approval, or in level 3, out of a sense of right and wrong and his own conscience.
Empathy is the insightful awareness and ability to _____ emotions, thoughts, and behaviors of another person.|share|Empathy is a part of peer socialization and development, which is critical in the development of meaningful relationships. It allows a person to be understanding and kind to others, and helps one person relate to another’s feelings, thoughts, and actions.
__________ behavior is behavior that benefits someone else, with little or no apparent benefit for the actor.|Altruistic|Altruists are people who display generous and moral acts, and have learned through peer socialization the importance of caring for other people without expectation of reward in return.
____ groups are groups who develop their own set of values and goals and establish durable social relationships. Generally, each member has a specified role or status.|Peer|Peer groups are groups that are generally all of the same age range, and allow people to find appropriate behaviors and actions based on cultural norms.
Child abuse is behavior by parents, caregivers, or other people responsible for children’s welfare that, through malice or negligence, results in psychological or physical ______ to a child.|injury|
Parents who abuse their children often have ____ expectations for their children, or the abuse may be stress related.|high|The abuse may be stress related, or as a result of high expectations of the child by the parent.  There are other reasons, but these are two of the most common.
Child neglect is the _______ by parents, caregivers, or other people responsible for children’s welfare to provide reasonable and prudent standards of care for children in their charge, which thereby threatens the child’s well-being.|failure|Neglect can range from improper nutrition and bathing to lack of supervision which can harm or kill a child.
When looking for a good day care center, one of the main things to look for is a high _______ to child ratio.|teacher|A high teacher or caregiver to child ratio is a key thing to look for in a good day care center.  In other words, you don't want 50 kids per adult.
_____ assertion is a disciplinary technique in which caregivers use physical punishment, removal of privileges, or the threat of these actions.|Power|If you don’t stop climbing on the furniture, you can’t watch any television today.
Love withdrawal is a ____________ technique in which caregivers express disapproval by ignoring, isolating, or expressing a lack of love for the child.|disciplinary|This action is often viewed in current times as emotional abuse or manipulation. The removal of love and attention from a child can be detrimental to their development.
Induction is a disciplinary technique in which caregivers try to show the child _________ behind the principle.|reasoning|This is an approach where the parent attempts to use the child’s logic and intellect to understand the disciplinary action. Example: If you stand on the ball you could fall and hit your head. That is why I don’t want you to stand on the ball. I don’t want you to fall off and get hurt.
___________ families are those that have both a mother and a father, and children all residing in the same house.|Traditional|Traditional families often have traditional roles where the father functions as the authoritative figure.
When _______ occurs, the parents separate and often split the children between the two homes that each parent resides in.|divorce|Divorce is the permanent separation of the husband and wife, which can result in problems with the children. Children often feel pulled between the two parents, and sometimes parents talk negatively about the other parent to the children leading to hurt and confusion for the children involved.
Extended family is one that has parents, ____________, and children living together.|grandparents|This was common until around the turn of the century in the United States. Typically, the grandparents provided extra support and care for the children, and lent a feeling of unity.
A nuclear family is defined as one that consists of parents and children ____ residing in the same household.|only|Nuclear families began in some respects after industrialization when people moved away from their extended families to seek employment in other areas.
__________ gaps often exist within families and are known to create conflict as a result of the differences in social and political values held by members of different generations.|Generation|Example: A grandfather may believe that girls should not go out on a date until they are eighteen, but a sixteen year old girl may believe it is fine to begin dating at a younger age like many of her friends.
The _____-nest syndrome occurs when parents find that their children have all grown and moved out of their house. The need to nurture and focus on their children can lead to depression and a sense of loss after many years of providing as a caretaker.|empty|
___________ is the mutual exchange of privileges and is critical to the smooth operation of any relationship, especially within families.|Reciprocity|
Sibling _______ can occur between brothers and sisters and develops out of a sense of jealousy and agitation that exist during the maturation process.|rivalry|Sibling rivalry is a common occurrence in families between young children, as well as teenagers. Some people never outgrow this tendency to fight and argue with their siblings, and the rivalry has even known to spark bouts of serious violence between siblings.
_____ (1632-1704) was an Englishman who brought philosophy to the threshold of psychology.|Locke|John Locke was an English philosopher, founder of British empiricism.  At that time, the field of psychology did not exist yet, but John Locke was a key figure who brought philosophy closer to the actual science of psychology.
British __________ focused on the content of the mind and claimed that it is acquired through experience.|empiricism|Locke and other empiricists believed that we are each born into this world with our minds empty, essentially like blank slates.  In other words, they believed that we aren't born with preprogrammed beliefs or behavioral tendencies--we learn everything from our environment after we are born.
_____ was the founder of psychoanalytic theory, which he derived from observations of many patients.|Freud|Sigmund Freud studied the development of people’s personality, and he did this through the use of techniques he had developed to probe the hidden thoughts in the unconscious.
Freud believed that too much or too little ___________ during any stage could result in a fixation, leaving the person immature or incomplete in certain areas of development.|stimulation|He argued that many adult personality problems could be traced back to early fixations.
