As a result of lower birth rates and higher life expectancy, the _______ comprise the fastest growing age group in the US.|elderly|It is estimated that by 2030, persons in the US over the age of 65 will make up 22% of the population.
People over age __ are the most common victims of elder abuse.|80|Most cases of elder abuse go unreported because the victims are completely dependent upon their abusers for financial and material support.
The religions of the ____ and Middle East emphasize one god, which is known as monotheism.|West|Examples are Judaism, Christianity, and Islam.
Religions of the Far East and Southeast Asia are often ____________, or emphasize many gods.|polytheistic|Major religions in the Far East include Buddhism, Hinduism, Shintoism, and Confucianism, and tend to be oriented toward nature, the path to happiness, and the meaning of life.
Social ______________ refers to the unequal distribution of power, property, and prestige.|stratification|Social stratification represents the structured inequality found in all societies.  It centers around the unequal distribution of the three P's--power, property, and prestige. 
Social stratification results in a social _________, which means people end up in ranked statuses, whether they are born into this status, or achieve it on their own.|hierarchy|An ascribed social position is one that a person is born into, whereas an achieved social position comes from personal ability or effort.
Social ________ refers to a person's ability to move through the different levels of the social hierarchy.|mobility|Social mobility varies depending on the society.  In a caste system, such as the one in India, a person is born or married into his social position and social mobility is difficult or impossible.  In a class system, such as in America, mobility is easier and occurs more often. 
People are often categorized depending on their ____, but there is no biological basis for this.|race|It is society, not biology, which categorizes people into races.  Race is often used as a course of social stratification, and is based on physical differences which society has deemed to be socially significant.
_________ refers to a group identified on the basis of their common language, national heritage, or cultural practices.|Ethnicity|Ethnicity is based on culturally learned differences, in contrast to race, which is based on physical characteristics.
A _____________ view of stratification was proposed by Davis and Moore, who argued that stratification is inevitable so that the most capable will fill the most demanding positions.|functionalist|Davis and Moore stated that society must offer greater rewards and higher status for certain positions, because they require more training and sacrifice.  It does this to get the most qualified people in the most demanding positions, and this inevitably results in social stratification.
____ believed that social stratification was a result of the class structure--the exploitation of the have nots by those who have, or the power of the bourgeoisie over the proletariat.|Marx|Karl Marx's explanation for many aspects of society was the conflict between classes--the conflict of interest between the bourgeoisie (those who had the power and wealth), over the proletariat (the laborers).
Comte was the first to develop the _______ of sociology.|concept|Auguste Comte first used the term sociology to refer to the scientific study of society.  He defined the Law of Three Stages which are three stages societies progress through: theological, metaphysical, and positivist or scientific. 
A key idea of ____'s theory on how society would progress was that eventually the discontent laborers would overthrow their employers to form a classless society of economic equals.|Marxx|Karl Marx believed that capitalist society consists of two classes, the proletariat and the bourgeoisie, who are in constant conflict.
Karl ____ defined false consciousness as a social condition in which the working class possess a distorted perception of the reality of class and its consequences.|Marx|According to Marx, this false consciousness occurs when the working class fails to recognize themselves as a class and the adversarial relationship between workers and capitalists.
According to ___________’s world systems theory, the world economic system must be understood as a single unit, not a collection of independent countries.|Wallerstein|According to this theory, the world is divided into three unequal economic categories: core, periphery and semi periphery.
Poor countries that are exploited for their cheap labor and raw materials are classified as __________ countries.|peripheral|Peripheral countries are primarily agricultural, found throughout Africa, Latin America and Asia.  They sell raw materials and labor to core countries and they buy finished products from the core.
____ peripheral countries are somewhat industrialized.|Semi|They exploit peripheral countries and are themselves exploited by core countries.
____ countries are the dominant capitalist industrialized countries.|Core|According to Wallerstein, core countries are the most advanced industrialized countries and they exploit peripheral and semi peripheral countries.
_____ was focused on the origins of man-made culture, and his view on social stratification was that due to class, status situation, and parties being a source of conflict and change, there was no foreseeable end to stratification.|Weber|Max Weber believed that differences in a person's opportunities for income, how other people assess that person's status, and the forming of parties to acquire social power, are all unavoidable sources of social stratification.
A _____ system of social stratification allows little social mobility--people are born or married into a certain position.|caste|A good example of the caste system is in India, where it is nearly impossible to change your status in life.  This is in contrast to the class system, where positions depend on achieved status--i.e. the United States' social stratification is of the class system.
The concentric zone growth theory is a model of city growth where cities grow in a series of _____, each characterized by a different group of people and activity.|rings|The Concentric Zone model of city growth with the center of the city being the central business district.  Zone 4, which is near the edge of the city, was defined to contain the middle and upper class residences, with the working class and poor in between the business district and zone 4.
__________ behavior refers to group behavior which can be either short-lived spontaneous public expressions of feeling, or long-term public expressions aimed towards achieving specific goals.|Collective|Collective behavior includes mass hysteria, panics, crazes, fads, fashions, and rumors.  Collective behavior is rarely random, and usually lacks institutional backing--it's a collective response to changed culture or social circumstances. 
Gustave Lebon proposed the contagion theory which stated that being in a crowd frees the individual members of feeling ______________ or social restraint.|responsibility|Gustave Lebon came up with the Contagion Theory to explain unconventional collective behavior.  Members of a crowd feel anonymous, and free of social restraint and responsibility, and therefore do whatever the group is doing. 
The Convergence Theory states that a number of like-minded individuals coming together forms a __________ action--the individual motives resulted in the collective action, not some separate collective mind of the crowd.|collective|Convergence Theory is very different from the Contagion Theory, which proposes that the crowd becomes something like a wild animal, just going with the flow of the crowd and not thinking for themselves.
The conflict perspective focuses on the ________ and conflicted nature of society.|negative|The conflict perspective encourages social change, and sees social order as something that is imposed by the rich and powerful on the weak and poor.  It looks for the conflict in any situation, not the function--those who own the means of production vs. those who do not, those who get all the benefits vs. those with few benefits, etc..  A sociologist using the conflict perspective often sees competition for resources.
Ralph Turner and Lewis Killian proposed the _____________ theory, which states that new norms are created by a few individuals, and the whole crowd soon adopts the new norms.|emergent norm|For example, if several people in a crowd start chanting a person's name, and the rest of the crowd soon follows--this is because a new norm, or expected behavior, was created.  
A social ________ refers to collective activities which are set on causing or preventing changes in society.|movement|An example of a social movement is the civil rights movement, or the temperance movement, etc..
Resource mobilization theory focuses on the ability of members of a social movement to obtain resources and mobilize people to _______ their cause.|advance|Resources include money, time, skills, mass media access, and materials.   Resource mobilization theory places a great deal of emphasis on the acquisition of financial resources from individuals, organizations, elites and governments.
